Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Learning 3 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS In Left (°),Accel Position (%),Baro Pressure (psi),Battery Volts (V),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Gear Position (gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Volts (V),Man Abs Press (psi),RPM (RPM),Req Torque (Nm),TD Boost Error (psi),TD Integral (%),TD Proportional (%),TGV Map Ratio (mult),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-23702][2021 USDM WRX STI COBB Custom Features Gen3][Reflash: LucasW_21STI_STG1e_COBBSF_93oct.ptm - Realtime: LucasW_21STI_STG1e_COBBSF_93oct.ptm]"
344.277,0.00,0.16,-7.03,0.00,12.98,11,7,2.0,14.36,14.16,-10.75,13.78,0.23,14.05,187,1.000,0.00,0.00,5,37.00,3.50,100,1.54,3.58,2342,4.67,10.90,0.00,8.83,0.000,6.7,47,0.00,0
344.358,0.00,0.16,-7.03,0.00,13.32,11,8,2.0,14.36,14.08,-10.77,13.78,0.23,14.05,187,1.000,0.00,0.00,5,37.00,3.50,100,1.54,3.54,2340,4.82,10.94,0.00,8.83,0.000,7.1,46,0.00,0
344.438,-0.78,0.16,-7.03,0.00,13.44,11,7,2.4,14.36,14.24,-10.72,13.78,0.23,14.04,187,1.000,0.00,0.00,5,37.00,3.51,100,1.56,3.62,2353,5.14,10.86,0.00,8.84,0.000,7.1,46,0.00,0
344.512,-0.78,0.16,-7.03,0.00,13.44,11,7,2.4,14.36,13.92,-10.68,13.78,0.23,14.03,187,1.000,0.00,0.00,5,37.00,3.49,100,1.56,3.64,2340,5.14,10.84,0.00,8.84,0.000,7.1,46,0.00,0
344.599,-1.56,0.16,-7.03,0.00,13.55,11,7,2.0,14.36,14.08,-10.65,13.78,0.24,14.03,187,1.000,0.00,0.00,5,37.00,3.50,100,1.56,3.64,2341,4.34,10.84,0.00,8.84,0.000,6.7,46,0.00,0
344.683,-1.56,0.16,-7.03,0.00,13.55,12,8,2.0,14.36,14.08,-10.75,13.78,0.23,14.02,187,1.000,0.00,0.00,5,37.00,3.47,100,1.52,3.64,2327,4.34,10.84,0.00,8.84,0.000,6.3,46,0.00,0
344.756,-2.34,0.16,-7.03,0.00,13.55,12,8,2.0,14.36,14.00,-10.82,13.79,0.22,14.04,187,1.000,0.00,0.00,5,37.00,3.47,100,1.52,3.52,2324,4.34,10.95,0.00,8.84,0.000,6.3,46,0.00,0
344.844,-3.12,0.16,-7.03,0.00,13.32,11,7,2.0,14.36,14.00,-10.84,13.78,0.22,14.04,187,1.000,0.00,0.00,5,37.00,3.47,100,1.52,3.46,2322,4.34,11.01,0.00,8.84,0.000,6.3,45,0.00,0
344.928,-4.69,0.16,-7.03,0.00,13.21,10,6,2.0,14.36,14.16,-10.85,13.79,0.21,14.05,187,1.000,0.00,0.00,5,37.00,3.44,100,1.52,3.44,2303,4.35,11.03,0.00,8.84,0.000,6.3,45,0.00,0
345.017,-5.47,0.16,-7.03,0.00,13.21,9,4,2.0,14.36,14.00,-10.82,13.79,0.21,14.03,187,1.000,0.00,0.00,5,37.00,3.45,100,1.52,3.52,2308,4.35,10.96,0.00,8.84,0.000,6.3,45,0.00,0
345.097,-6.25,0.16,-7.03,0.00,13.32,8,3,2.0,14.36,14.00,-10.82,13.79,0.22,14.03,187,1.000,0.00,0.00,5,37.00,3.45,100,1.52,3.50,2308,4.83,10.97,0.00,8.84,0.000,6.7,45,0.00,0
345.178,-5.47,0.16,-7.03,0.00,13.55,8,3,2.0,14.36,14.00,-10.76,13.79,0.22,14.02,187,1.000,0.00,0.00,5,37.00,3.44,100,1.52,3.54,2301,4.35,10.94,0.00,8.84,0.000,6.7,45,0.00,0
345.266,-5.47,0.16,-7.03,0.00,13.67,8,3,2.0,14.36,14.16,-10.74,13.79,0.22,14.00,187,1.000,0.00,0.00,5,37.00,3.40,100,1.52,3.58,2279,4.35,10.90,0.00,8.84,0.000,6.7,45,0.00,0
345.352,-5.47,0.16,-7.03,0.00,13.78,8,3,2.0,14.36,14.16,-10.77,13.79,0.22,14.00,187,1.000,0.00,0.00,5,37.00,3.39,100,1.52,3.56,2270,4.36,10.91,0.00,8.84,0.000,6.3,45,0.00,0
345.432,-5.47,0.16,-7.03,0.00,13.78,9,3,2.4,14.36,14.16,-10.76,13.79,0.22,14.00,187,1.000,0.00,0.00,5,37.00,3.38,100,1.52,3.56,2264,5.17,10.91,0.00,8.84,0.000,6.7,45,0.00,0
345.506,-4.69,0.16,-7.03,0.00,13.90,8,4,2.0,14.36,14.16,-10.78,13.79,0.22,14.02,187,1.000,0.00,0.00,5,37.00,3.37,100,1.52,3.54,2259,4.36,10.94,0.00,8.84,0.000,6.7,45,0.00,0
345.591,-4.69,0.16,-7.03,0.00,13.90,8,4,2.0,14.36,14.16,-10.73,13.79,0.22,14.00,187,1.000,0.00,0.00,5,37.00,3.39,100,1.52,3.58,2270,4.36,10.89,0.00,8.84,0.000,6.7,45,0.00,0
345.665,-4.69,0.16,-7.03,0.00,13.90,8,4,2.0,14.36,14.16,-10.73,13.79,0.22,14.00,187,1.000,0.00,0.00,5,37.00,3.36,100,1.52,3.58,2253,4.36,10.89,0.00,8.84,0.000,6.3,44,0.00,0
345.748,-4.69,0.16,-7.03,0.00,13.90,8,4,2.0,14.36,14.16,-10.73,13.79,0.22,14.00,187,1.000,0.00,0.00,5,37.00,3.36,100,1.50,3.56,2249,4.37,10.91,0.00,8.84,0.000,6.3,44,0.00,0
345.832,-4.69,0.16,-7.03,0.00,13.90,8,4,1.6,14.36,14.08,-10.78,13.79,0.21,14.00,187,1.000,0.00,0.00,5,37.00,3.33,100,1.50,3.54,2228,4.02,10.94,0.00,8.84,0.000,6.3,44,0.00,0
345.905,-3.91,0.16,-7.03,0.00,13.90,8,4,0.0,14.36,14.16,-10.82,13.79,0.21,14.02,187,1.000,0.00,0.00,5,37.00,3.32,100,1.48,3.50,2223,2.31,10.97,0.00,8.84,0.000,5.5,44,0.00,0
345.986,-3.91,0.16,-7.03,0.00,13.90,4,3,0.0,14.36,14.24,-10.93,13.80,0.20,14.03,187,1.000,0.00,0.00,5,36.00,3.30,100,1.46,3.40,2212,0.59,11.07,0.00,0.00,0.000,5.5,44,0.00,0
346.081,-4.69,0.16,-7.03,0.00,13.78,0,3,0.0,14.36,14.24,-10.72,13.80,0.19,14.00,187,1.000,0.00,0.00,5,35.00,2.81,100,1.44,3.48,2199,0.00,10.98,0.00,0.00,0.000,5.1,43,0.00,0
346.172,0.00,0.16,-7.03,0.00,13.55,0,2,0.0,14.36,14.24,-10.65,13.84,0.18,14.00,187,1.000,0.00,0.00,5,33.50,0.00,100,1.42,3.62,2211,0.00,10.85,0.00,0.00,0.000,5.1,43,0.00,0
346.263,0.00,0.16,-7.03,0.00,13.67,0,2,0.0,14.36,14.16,-10.51,13.87,0.17,14.00,187,1.000,0.00,0.00,5,32.50,0.00,100,1.44,3.71,2188,0.00,10.74,0.00,0.00,0.000,5.5,43,0.00,0
346.354,0.00,0.16,-7.03,0.00,14.24,0,2,0.0,14.36,14.16,-10.44,13.91,0.18,14.00,187,1.000,0.00,0.00,5,31.50,0.00,100,1.44,3.81,2207,0.00,10.67,0.00,0.00,0.000,5.5,43,0.00,0
346.442,0.00,0.16,-7.03,0.00,14.81,0,2,0.0,14.36,14.24,-10.44,13.98,0.18,14.00,187,1.000,0.00,0.00,5,30.50,0.00,100,1.44,3.87,2194,0.00,10.60,0.00,0.00,0.000,5.5,43,0.00,0
346.515,0.00,0.16,-7.03,0.00,15.39,0,3,0.0,14.36,14.24,-10.50,14.02,0.18,11.79,187,1.000,0.00,0.00,5,29.50,0.00,100,1.44,3.81,2196,0.00,10.67,0.00,0.00,0.000,5.5,43,0.00,0
346.601,0.00,0.16,-7.03,0.00,16.08,0,3,0.0,14.36,14.24,-10.54,14.06,0.18,11.82,187,1.000,0.00,0.00,5,28.00,0.00,100,1.44,3.81,2166,0.00,10.66,0.00,0.00,0.000,5.5,43,0.00,0
346.678,0.00,0.16,-7.03,0.00,16.31,0,3,0.0,14.36,14.24,-10.46,14.13,0.18,11.87,187,1.000,0.00,0.00,5,27.00,0.00,100,1.44,3.87,2178,0.00,10.61,0.00,0.00,0.000,5.5,43,0.00,0
346.753,0.00,0.16,-7.03,0.00,16.54,0,3,0.0,14.36,14.24,-10.50,14.17,0.18,11.89,187,1.000,0.00,0.00,5,26.00,0.00,100,1.44,3.85,2146,0.00,10.62,0.00,0.00,0.000,5.5,42,0.00,0
346.835,0.00,0.16,-7.03,0.00,17.11,0,3,0.0,14.36,14.24,-10.45,14.21,0.18,11.92,187,1.000,0.00,0.00,5,25.00,0.00,100,1.44,3.87,2162,0.00,10.61,0.00,0.00,0.000,5.1,42,0.00,0
346.913,0.00,0.16,-7.03,0.00,17.69,0,3,0.0,14.36,14.24,-10.46,14.24,0.18,11.95,187,1.000,0.00,0.00,5,24.00,0.00,100,1.44,3.83,2132,0.00,10.63,0.00,0.00,0.000,5.1,42,0.00,0
346.998,0.00,0.16,-7.03,0.00,18.15,0,2,0.0,14.36,14.24,-10.37,14.32,0.18,12.00,187,1.000,0.00,0.00,5,24.00,0.00,100,1.44,3.89,2125,0.00,10.58,0.00,0.00,0.000,5.1,42,0.00,0
347.072,0.00,0.16,-7.03,0.00,19.64,0,3,0.0,14.36,14.24,-10.21,14.36,0.19,12.02,187,1.000,0.00,0.00,5,24.00,0.00,100,1.44,4.00,2131,0.00,10.39,0.00,0.00,0.000,5.1,42,0.00,0
347.168,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.16,-10.11,14.39,0.19,12.05,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.14,2114,0.00,10.33,0.00,0.00,0.000,5.1,42,0.00,0
347.235,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.09,14.47,0.18,12.10,187,1.000,0.00,0.00,5,24.00,0.00,100,1.44,4.23,2112,0.00,10.24,0.00,0.00,0.000,5.1,42,0.00,0
347.313,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.09,14.50,0.18,12.13,187,1.000,0.00,0.00,5,24.00,0.00,100,1.44,4.23,2098,0.00,10.24,0.00,0.00,0.000,5.1,42,0.00,0
347.403,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.04,14.54,0.18,12.15,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.23,2089,0.00,10.24,0.00,0.00,0.000,5.1,41,0.00,0
347.482,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.09,14.54,0.18,12.15,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.23,2079,0.00,10.23,0.00,0.00,0.000,5.1,41,0.00,0
347.577,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.06,14.54,0.18,12.15,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.23,2072,0.00,10.23,0.00,0.00,0.000,5.1,41,0.00,0
347.656,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.07,14.54,0.18,12.15,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.27,2059,0.00,10.20,0.00,0.00,0.000,5.1,41,0.00,0
347.742,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.09,14.54,0.18,12.15,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.27,2068,0.00,10.20,0.00,0.00,0.000,5.1,40,0.00,0
347.828,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.16,-10.04,14.54,0.18,12.15,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.27,2046,0.00,10.20,0.00,0.00,0.000,5.1,40,0.00,0
347.915,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.16,-10.05,14.55,0.18,12.15,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.25,2034,0.00,10.22,0.00,0.00,0.000,5.1,40,0.00,0
347.995,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.05,14.55,0.18,12.15,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.23,2039,0.00,10.24,0.00,0.00,0.000,5.1,40,0.00,0
348.082,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.06,14.55,0.18,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.25,2018,0.00,10.22,0.00,0.00,0.000,5.1,40,0.00,0
348.170,0.00,0.16,-7.03,0.00,20.44,0,3,0.0,14.36,14.16,-10.05,14.55,0.18,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.23,2020,0.00,10.24,0.00,0.00,0.000,5.1,40,0.00,0
348.234,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.09,14.55,0.18,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.40,4.23,2000,0.00,10.24,0.00,0.00,0.000,4.7,40,0.00,0
348.321,0.00,0.16,-7.03,0.00,20.44,0,3,0.0,14.36,14.24,-10.09,14.55,0.18,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.23,2005,0.00,10.24,0.00,0.00,0.000,4.7,40,0.00,0
348.416,0.00,0.16,-7.03,0.00,20.44,0,3,0.0,14.36,14.32,-10.03,14.55,0.18,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.42,4.25,1996,0.00,10.21,0.00,0.00,0.000,4.7,39,0.00,0
348.496,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.16,-10.07,14.55,0.18,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.40,4.25,1986,0.00,10.21,0.00,0.00,0.000,4.7,39,0.00,0
348.583,0.00,0.16,-7.03,0.00,20.44,0,3,0.0,14.36,14.24,-10.03,14.55,0.19,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.40,4.25,1964,0.00,10.21,0.00,0.00,0.000,4.7,39,0.00,0
348.656,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.04,14.55,0.19,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.40,4.27,1972,0.00,10.20,0.00,0.00,0.000,4.7,39,0.00,0
348.736,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.05,14.55,0.18,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.40,4.29,1950,0.00,10.18,0.00,0.00,0.000,4.7,39,0.00,0
348.825,0.00,0.16,-7.03,0.00,20.44,0,3,0.0,14.36,14.24,-10.05,14.55,0.18,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.40,4.25,1940,0.00,10.21,0.00,0.00,0.000,4.7,39,0.00,0
348.918,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.07,14.55,0.18,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.40,4.25,1933,0.00,10.21,0.00,0.00,0.000,4.7,39,0.00,0
348.998,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.07,14.55,0.18,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.40,4.29,1939,0.00,10.18,0.00,0.00,0.000,4.7,38,0.00,0
349.082,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.32,-10.04,14.55,0.18,12.16,187,1.000,0.00,0.00,5,24.00,0.00,100,1.40,4.27,1929,0.00,10.22,0.00,0.00,0.000,4.7,38,0.00,0
349.187,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.32,-10.07,14.55,0.18,12.16,187,1.000,0.00,0.00,0,24.00,0.00,100,1.40,4.23,1863,0.00,10.47,0.00,0.00,0.000,4.7,38,0.00,0
349.268,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.01,14.55,0.19,12.16,187,1.000,0.00,0.00,5,23.00,0.00,102,1.40,4.25,1754,0.00,10.44,0.00,0.00,0.000,4.7,38,0.00,0
349.348,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.01,14.55,0.19,12.16,187,1.000,0.00,0.00,5,21.50,0.00,102,1.38,4.31,1672,0.00,10.16,0.00,0.00,0.000,4.3,37,0.00,0
349.433,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.06,14.55,0.19,12.16,187,1.000,0.00,0.00,6,20.00,0.00,102,1.36,4.27,1582,0.00,9.85,0.00,0.00,0.000,4.3,37,0.00,0
349.528,0.00,0.16,-6.25,0.00,20.44,0,1,0.0,14.36,14.24,-10.18,14.55,0.19,12.16,187,1.000,0.00,0.00,6,19.50,0.00,102,1.34,4.20,1523,0.00,9.94,0.00,0.00,0.000,3.9,37,0.00,0
349.591,0.00,0.16,-6.25,0.00,20.44,0,1,0.0,14.36,14.32,-10.27,14.55,0.19,12.16,187,1.000,0.00,0.00,6,19.50,0.00,102,1.32,4.12,1568,0.00,10.01,0.00,0.00,0.000,3.9,37,0.00,0
349.677,0.00,0.16,-6.25,0.00,20.44,0,1,0.0,14.36,14.24,-10.36,14.55,0.18,12.16,187,1.000,0.00,0.00,5,21.00,0.00,102,1.32,3.94,1646,0.00,10.18,0.00,0.00,0.000,3.9,37,0.00,0
349.756,0.00,0.16,-5.47,0.00,20.44,0,1,0.0,14.36,14.24,-10.39,14.55,0.17,12.16,187,1.000,0.00,0.00,5,23.00,0.00,102,1.32,3.93,1751,0.00,10.54,0.00,0.00,0.000,4.3,37,0.00,0
349.835,0.00,0.16,-5.47,0.00,20.44,0,2,0.0,14.36,14.24,-10.30,14.55,0.16,12.16,187,1.000,0.00,0.00,5,24.00,0.00,102,1.36,3.96,1938,0.00,10.50,0.00,0.00,0.000,4.7,37,0.00,0
349.928,0.00,0.16,-7.03,0.00,20.44,0,1,0.0,14.36,14.16,-10.28,14.55,0.16,12.16,187,1.000,0.00,0.00,4,24.00,0.00,102,1.40,4.04,2128,0.00,10.44,0.00,0.00,0.000,5.1,36,0.00,0
349.999,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.21,14.54,0.16,12.15,187,1.000,0.00,0.00,4,24.00,0.00,102,1.42,4.10,2178,0.00,10.60,0.00,0.00,0.000,5.5,36,0.00,0
350.074,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.10,14.54,0.17,12.15,187,1.000,0.00,0.00,4,24.00,0.00,102,1.44,4.16,2108,0.00,10.55,0.00,0.00,0.000,5.5,36,0.00,0
350.179,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.16,-10.08,14.54,0.18,12.15,187,1.000,0.00,0.00,4,24.00,0.00,102,1.44,4.25,2124,0.00,10.45,0.00,0.00,0.000,5.5,35,0.00,0
350.261,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.32,-10.02,14.54,0.18,12.15,187,1.000,0.00,0.00,4,24.00,0.00,102,1.42,4.29,2102,0.00,10.41,0.00,0.00,0.000,5.5,35,0.00,0
350.349,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.08,14.54,0.18,12.15,187,1.000,0.00,0.00,4,24.00,0.00,102,1.42,4.25,2125,0.00,10.44,0.00,0.00,0.000,5.1,35,0.00,0
350.439,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.05,14.54,0.18,12.15,187,1.000,0.00,0.00,4,24.00,0.00,102,1.42,4.23,2100,0.00,10.47,0.00,0.00,0.000,5.1,35,0.00,0
350.513,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.08,14.54,0.18,12.15,187,1.000,0.00,0.00,4,24.00,0.00,102,1.42,4.23,2099,0.00,10.47,0.00,0.00,0.000,5.1,35,0.00,0
350.598,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.05,14.54,0.18,12.15,187,1.000,0.00,0.00,4,24.00,0.00,102,1.42,4.23,2091,0.00,10.47,0.00,0.00,0.000,5.1,35,0.00,0
350.683,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.08,14.54,0.18,12.15,187,1.000,0.00,0.00,4,24.00,0.00,102,1.42,4.23,2054,0.00,10.44,0.00,0.00,0.000,5.1,35,0.00,0
350.772,0.00,0.16,-7.03,0.00,20.44,0,3,0.0,14.36,14.24,-10.01,14.55,0.19,12.16,187,1.000,0.00,0.00,0,24.00,0.00,102,1.44,4.29,1947,0.00,10.40,0.00,0.00,0.000,5.1,35,0.00,0
350.861,0.00,0.16,-8.59,0.00,20.44,0,2,36.9,14.36,14.00,-2.74,14.55,0.39,8.55,187,1.000,0.00,0.00,4,31.00,6.50,102,2.70,5.45,1905,239.03,16.99,0.00,8.88,0.200,58.0,35,0.00,0
350.949,0.00,0.16,-8.59,0.00,20.44,2,1,0.0,14.36,14.08,-0.30,14.52,0.96,7.94,187,1.000,0.00,0.00,4,27.50,11.80,102,2.40,13.90,2305,0.00,7.80,0.00,8.88,0.420,28.2,35,0.00,0
351.035,0.00,0.16,-8.59,0.00,20.44,1,0,0.0,14.36,14.24,-5.75,14.51,0.87,13.76,187,1.000,0.00,0.00,3,14.00,10.88,102,1.76,8.57,2684,0.00,6.14,0.00,0.00,0.620,7.5,35,0.00,0
351.129,0.00,0.16,-7.03,0.00,20.44,0,1,0.0,14.36,14.16,-8.86,14.52,0.46,17.93,187,1.000,0.00,0.00,3,17.00,0.00,102,1.60,6.28,2899,0.00,8.42,0.00,0.00,0.840,7.1,34,0.00,0
351.193,0.00,0.16,-7.03,0.00,20.44,0,1,0.0,14.36,14.24,-9.52,14.52,0.29,15.18,187,1.000,0.00,0.00,3,15.50,0.00,102,1.52,5.30,2852,0.00,9.41,0.00,0.00,1.000,6.7,34,0.00,0
351.278,0.00,0.16,-7.03,0.00,20.44,1,1,0.0,14.36,14.24,-9.99,14.52,0.23,12.19,187,1.000,0.00,0.00,3,13.00,0.00,102,1.54,4.43,2766,0.00,10.28,0.00,0.00,1.000,6.3,34,0.00,0
351.358,0.00,0.16,-7.03,0.00,18.60,3,1,0.0,14.36,13.76,-10.29,14.52,0.21,12.20,187,1.000,0.00,0.00,3,11.50,0.00,102,1.52,4.04,2849,0.00,10.67,0.00,0.00,1.000,6.3,34,0.00,0
351.445,0.00,0.16,-7.03,0.00,16.31,5,1,0.0,14.36,13.84,-10.56,14.52,0.19,12.20,187,1.000,0.00,0.00,3,9.00,0.00,102,1.50,3.83,2829,0.00,10.86,0.00,0.00,1.000,6.3,34,0.00,0
351.520,0.00,0.16,-7.03,0.00,14.70,4,1,0.0,14.36,14.16,-10.56,14.52,0.19,12.19,187,1.000,0.00,0.00,3,7.50,0.00,102,1.50,3.81,2763,0.00,10.90,0.00,0.00,1.000,6.3,34,0.00,0
351.604,0.00,0.16,-7.03,0.00,15.16,4,1,0.0,14.36,14.08,-10.52,14.52,0.19,12.18,187,1.000,0.00,0.00,3,5.00,0.00,102,1.50,3.81,2802,0.00,10.89,0.00,0.00,1.000,6.3,34,0.00,0
351.677,0.00,0.16,-7.03,0.00,16.65,4,1,0.0,14.36,14.16,-10.39,14.52,0.18,12.18,187,1.000,0.00,0.00,3,5.00,0.00,102,1.52,3.87,2772,0.00,10.84,0.00,0.00,1.000,6.3,34,0.00,0
351.763,0.00,0.16,-7.03,0.00,18.60,4,1,0.0,14.36,14.24,-10.62,14.52,0.19,12.18,187,1.000,0.00,0.00,3,5.00,0.00,102,1.50,3.77,2758,0.00,10.92,0.00,0.00,1.000,6.3,34,0.00,0
351.842,0.00,0.16,-7.03,0.00,20.33,4,1,0.0,14.36,14.08,-10.54,14.52,0.19,12.17,187,1.000,0.00,0.00,3,5.00,0.00,102,1.50,3.71,2745,0.00,11.00,0.00,0.00,1.000,6.3,33,0.00,0
351.920,0.00,0.16,-7.03,0.00,20.44,4,1,0.0,14.36,14.08,-10.60,14.52,0.19,12.14,187,1.000,0.00,0.00,3,5.00,0.00,102,1.52,3.67,2734,0.00,11.02,0.00,0.00,1.000,6.3,33,0.00,0
352.004,0.00,0.16,-7.03,0.00,20.44,3,1,0.0,14.36,14.24,-10.48,14.52,0.19,12.14,187,1.000,0.00,0.00,3,5.00,0.00,102,1.52,3.77,2722,0.00,10.92,0.00,0.00,1.000,6.3,33,0.00,0
352.072,0.00,0.16,-7.03,0.00,20.44,3,2,0.0,14.36,14.16,-10.41,14.52,0.19,12.14,187,1.000,0.00,0.00,3,5.00,0.00,102,1.52,3.87,2669,0.00,10.83,0.00,0.00,1.000,6.3,32,0.00,0
352.176,0.00,0.16,-7.03,0.00,20.44,3,2,0.0,14.36,14.08,-10.32,14.52,0.19,12.14,187,1.000,0.00,0.00,3,24.00,0.00,102,1.50,4.00,2648,0.00,10.69,0.00,0.00,1.000,6.3,32,0.00,0
352.257,0.00,0.16,-7.03,0.00,20.44,2,2,0.0,14.36,14.08,-10.29,14.52,0.19,12.14,187,1.000,0.00,0.00,3,24.00,0.00,102,1.50,3.98,2632,0.00,10.72,0.00,0.00,1.000,6.3,32,0.00,0
352.349,0.00,0.16,-7.03,0.00,20.44,2,2,0.0,14.36,14.24,-10.30,14.52,0.19,12.14,187,1.000,0.00,0.00,3,24.00,0.00,102,1.48,4.02,2585,0.00,10.68,0.00,0.00,1.000,6.3,32,0.00,0
352.438,0.00,0.16,-7.03,0.00,20.44,2,2,0.0,14.36,14.08,-10.30,14.52,0.19,12.14,187,1.000,0.00,0.00,3,24.00,0.00,102,1.48,3.96,2552,0.00,10.73,0.00,0.00,1.000,6.3,31,0.00,0
352.519,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.32,-10.21,14.52,0.19,12.14,185,1.000,0.00,0.00,3,24.00,0.00,102,1.50,4.10,2532,0.00,10.61,0.00,0.00,1.000,6.3,31,0.00,0
352.599,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.00,-10.14,14.52,0.19,12.14,185,1.000,0.00,0.00,3,24.00,0.00,102,1.48,4.16,2498,0.00,10.55,0.00,0.00,1.000,5.9,30,0.00,0
352.678,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.07,14.52,0.19,12.14,185,1.000,0.00,0.00,3,24.00,0.00,102,1.48,4.22,2456,0.00,10.49,0.00,0.00,1.000,5.9,30,0.00,0
352.762,0.00,0.16,-7.03,0.00,20.44,0,1,0.0,14.36,14.24,-10.09,14.52,0.19,12.14,185,1.000,0.00,0.00,3,24.00,0.00,102,1.48,4.20,2442,0.00,10.50,0.00,0.00,1.000,5.9,30,0.00,0
352.848,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.09,14.52,0.19,12.14,185,1.000,0.00,0.00,3,24.00,0.00,102,1.48,4.20,2396,0.00,10.50,0.00,0.00,1.000,5.9,29,0.00,0
352.926,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.16,-10.06,14.52,0.19,12.14,185,1.000,0.00,0.00,3,24.00,0.00,102,1.48,4.23,2372,0.00,10.46,0.00,0.00,1.000,5.9,29,0.00,0
353.002,0.00,0.16,-7.03,0.00,20.44,0,2,0.0,14.36,14.24,-10.08,14.52,0.19,12.14,185,1.000,0.00,0.00,3,24.00,0.00,102,1.46,4.20,2345,0.00,10.47,0.00,0.00,1.000,5.9,29,0.00,0
