Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Learning 3 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS In Left (°),Accel Position (%),Baro Pressure (psi),Battery Volts (V),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Gear Position (gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Volts (V),Man Abs Press (psi),RPM (RPM),Req Torque (Nm),TD Boost Error (psi),TD Integral (%),TD Proportional (%),TGV Map Ratio (mult),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-23702][2021 USDM WRX STI COBB Custom Features][Reflash: Stage1+SF 93 v400 Boost Select.ptm - Realtime: Stage1+SF 93 v400 Boost Select.ptm]"
602.164,0.00,0.08,-0.78,0.00,14.70,15,4,8.6,14.36,14.16,-8.37,14.54,0.40,11.35,183,1.000,0.00,0.00,4,27.50,5.76,61,1.92,6.28,2077,41.98,4.00,0.00,0.00,0.000,12.2,35,0.00,0
602.313,-1.56,2.58,-0.78,0.00,13.90,26,7,8.2,14.36,14.32,-7.34,14.17,0.54,13.14,183,1.000,0.00,0.00,4,39.00,6.25,61,2.04,7.21,2093,52.93,2.93,0.00,0.00,0.000,12.9,35,0.00,0
602.461,0.78,2.50,-0.78,0.00,14.59,27,11,8.2,14.36,14.08,-6.62,14.17,0.59,14.51,183,1.000,0.00,0.00,4,43.00,6.26,61,1.98,7.66,2096,49.21,2.03,0.00,0.00,0.000,12.2,35,0.00,0
602.604,0.78,2.50,-0.78,0.00,14.24,26,14,8.2,14.36,14.32,-6.72,14.17,0.58,14.52,183,1.000,0.00,0.00,4,45.00,6.29,61,2.00,7.58,2105,49.17,2.05,0.00,0.00,0.000,12.2,35,0.00,0
602.755,0.78,2.50,-0.78,0.00,14.13,25,17,7.8,14.36,14.16,-6.78,14.17,0.58,14.52,185,1.000,0.00,0.00,4,45.00,6.30,61,1.98,7.56,2110,49.13,2.12,0.00,0.00,0.000,12.2,35,0.00,0
602.895,0.00,2.50,-0.78,0.00,14.01,25,21,8.2,14.36,14.16,-6.77,14.17,0.57,14.53,185,1.000,0.00,0.00,4,45.50,5.84,61,1.96,7.41,2107,45.42,2.13,0.00,0.00,0.000,12.2,35,0.00,0
603.050,-0.78,2.50,-0.78,0.00,14.01,24,23,7.8,14.36,14.32,-6.86,14.17,0.57,14.81,185,1.000,0.00,0.00,4,45.50,5.86,61,1.96,7.52,2114,45.41,2.40,0.00,0.00,0.000,11.4,35,0.00,0
603.193,0.00,2.50,-0.78,0.00,14.24,25,24,7.8,14.36,14.08,-7.07,14.18,0.53,15.49,185,1.000,0.00,0.00,4,46.00,5.90,61,1.96,7.21,2126,45.41,2.37,0.00,0.00,0.000,11.8,35,0.00,0
603.339,3.12,2.50,-0.78,0.00,14.81,25,24,7.8,14.36,14.32,-7.01,14.17,0.55,15.83,185,1.000,0.00,0.00,4,46.00,5.90,61,1.96,7.31,2128,45.33,2.38,0.00,0.00,0.000,12.2,35,0.00,0
603.494,6.25,2.50,-0.78,0.00,15.16,24,24,7.8,14.36,14.16,-6.89,14.17,0.56,16.08,185,1.000,0.00,0.00,4,45.50,5.90,61,2.00,7.41,2128,49.00,2.27,0.00,0.00,0.000,12.5,35,0.00,0
603.640,8.59,2.50,-0.78,0.00,14.93,25,24,7.8,14.36,14.24,-6.69,14.17,0.57,16.29,185,1.000,0.00,0.00,4,45.50,5.91,61,1.94,7.50,2130,45.34,2.08,0.00,0.00,0.000,11.8,36,0.00,0
603.794,8.59,2.50,-0.78,0.00,14.36,25,24,8.2,14.36,14.24,-6.90,14.17,0.56,16.24,185,1.000,0.00,0.00,4,45.50,5.96,61,2.02,7.41,2148,45.29,2.26,0.00,0.00,0.000,12.5,36,0.00,0
603.947,10.16,2.50,-0.78,0.00,14.59,24,25,8.2,14.36,14.00,-6.63,14.17,0.60,16.13,185,1.000,0.00,0.00,4,45.00,6.39,61,2.00,7.66,2140,48.94,2.13,0.00,0.00,0.000,12.5,36,0.00,0
604.080,9.38,2.50,-0.78,0.00,14.13,25,24,8.6,14.36,14.32,-6.55,14.17,0.60,16.12,185,1.000,0.00,0.00,4,45.00,6.40,61,2.00,7.72,2143,48.97,1.90,0.00,0.00,0.000,12.5,36,0.00,0
604.227,8.59,2.42,-0.78,0.00,14.01,25,24,8.6,14.36,14.16,-6.51,14.17,0.63,15.96,185,1.000,0.00,0.00,4,44.00,6.94,61,2.06,7.89,2168,52.62,1.88,0.00,0.00,0.000,12.9,36,0.00,0
604.375,7.81,2.50,-0.78,0.00,13.90,25,25,8.6,14.36,14.24,-6.28,14.17,0.65,16.00,185,1.000,0.00,0.00,4,44.00,6.95,61,2.04,8.01,2171,52.57,1.59,0.00,0.00,0.000,12.9,36,0.00,0
604.527,5.47,2.42,-0.78,0.00,13.78,25,25,8.6,14.36,14.08,-6.27,14.18,0.64,15.98,185,1.000,0.00,0.00,4,44.00,6.94,61,2.04,8.01,2168,52.59,1.60,0.00,0.00,0.000,12.9,36,0.00,0
604.673,5.47,2.34,-0.78,0.00,13.90,25,24,8.6,14.36,14.00,-6.29,14.18,0.64,15.95,185,1.000,0.00,0.00,4,44.50,6.98,61,2.02,8.02,2181,48.88,1.62,0.00,0.00,0.000,12.9,37,0.00,0
604.822,4.69,1.56,-0.78,0.00,14.01,25,24,8.6,14.36,14.16,-6.38,14.23,0.64,15.98,185,1.000,0.00,0.00,4,44.50,6.96,61,2.04,7.93,2174,52.48,1.68,0.00,0.00,0.000,12.9,37,0.00,0
604.974,2.34,-2.03,-0.78,0.00,14.13,25,24,8.6,14.36,14.16,-6.31,14.83,0.64,15.96,185,1.000,0.00,0.00,4,44.50,6.51,61,2.04,8.04,2179,52.52,1.61,0.00,0.00,0.000,13.3,37,0.00,0
605.124,0.78,-2.03,-0.78,0.00,14.36,25,24,8.6,14.36,14.24,-6.27,14.83,0.64,15.98,185,1.000,0.00,0.00,4,44.50,6.58,61,2.04,8.04,2204,52.46,1.58,0.00,0.00,0.000,12.9,37,0.00,0
605.280,0.00,-2.03,-0.78,0.00,14.47,25,25,8.6,14.36,14.32,-6.29,14.83,0.65,15.94,185,1.000,0.00,0.00,4,44.00,6.56,61,2.04,8.01,2196,52.43,1.58,0.00,0.00,0.000,12.9,37,0.00,0
605.421,-0.78,-2.03,-0.78,0.00,14.59,25,25,8.6,14.36,14.00,-6.29,14.83,0.65,15.96,185,1.000,0.00,0.00,4,44.50,6.60,61,2.04,8.01,2211,52.44,1.58,0.00,0.00,0.000,12.9,37,0.00,0
605.567,-0.78,-1.48,-0.78,0.00,14.70,25,24,8.6,14.36,14.24,-6.27,14.82,0.65,15.95,185,1.000,0.00,0.00,4,44.50,6.59,61,2.04,7.99,2206,52.36,1.58,0.00,0.00,0.000,13.3,37,0.00,0
605.711,0.00,-0.47,-0.78,0.00,14.81,25,25,8.6,14.36,14.08,-6.32,14.64,0.65,15.96,185,1.000,0.00,0.00,4,45.00,6.66,61,2.02,8.01,2228,52.42,1.55,0.00,0.00,0.000,12.9,37,0.00,0
605.855,0.78,0.00,-0.78,0.00,14.81,25,25,8.2,14.36,14.16,-6.43,14.55,0.64,15.94,185,1.000,0.00,0.00,4,44.50,6.64,61,2.06,7.87,2222,52.35,1.66,0.00,0.00,0.000,13.3,37,0.00,0
606.006,1.56,0.08,-0.78,0.00,14.70,25,25,8.2,14.36,14.24,-6.34,14.52,0.64,16.05,185,1.000,0.00,0.00,4,45.00,6.68,61,2.02,7.87,2235,48.69,1.59,0.00,0.00,0.000,12.5,37,0.00,0
606.155,0.78,0.16,-0.78,0.00,14.47,25,25,8.2,14.36,14.08,-6.56,14.51,0.62,16.11,185,1.000,0.00,0.00,4,45.50,6.16,61,1.98,7.72,2221,44.95,1.80,0.00,0.00,0.000,12.2,37,0.00,0
606.306,0.78,0.16,-0.78,0.00,14.47,24,25,7.8,14.36,14.24,-6.80,14.51,0.59,16.28,185,1.000,0.00,0.00,4,46.00,6.23,61,1.98,7.48,2247,44.98,1.98,0.00,0.00,0.000,12.2,37,0.00,0
606.454,2.34,0.23,-0.78,0.00,14.81,25,24,7.8,14.36,14.08,-6.91,14.51,0.58,16.28,185,1.000,0.00,0.00,4,46.50,6.20,61,1.98,7.35,2235,41.25,2.14,0.00,0.00,0.000,11.8,37,0.00,0
606.606,3.12,0.16,-0.78,0.00,14.81,25,25,7.8,14.36,14.24,-7.16,14.51,0.54,16.52,185,1.000,0.00,0.00,4,47.00,5.76,61,1.98,7.08,2250,41.30,2.26,0.00,0.00,0.000,12.2,37,0.00,0
606.753,4.69,0.16,-0.78,0.00,14.93,25,25,7.8,14.36,14.24,-7.07,14.52,0.56,16.39,185,1.000,0.00,0.00,4,46.50,6.20,61,1.96,7.21,2235,41.23,2.40,0.00,0.00,0.000,11.8,37,0.00,0
606.893,5.47,0.08,-0.78,0.00,14.81,25,25,7.8,14.36,14.16,-7.13,14.52,0.56,16.28,185,1.000,0.00,0.00,4,46.50,6.27,61,2.00,7.25,2260,44.93,2.38,0.00,0.00,0.000,12.5,38,0.00,0
607.041,5.47,0.16,-0.78,0.00,14.59,25,25,7.8,14.36,14.16,-6.94,14.52,0.58,16.23,185,1.000,0.00,0.00,4,46.50,6.25,61,1.98,7.35,2254,41.23,2.19,0.00,0.00,0.000,12.2,38,0.00,0
607.186,4.69,0.08,-0.78,0.00,14.36,25,25,7.8,14.36,14.08,-6.96,14.52,0.58,16.21,185,1.000,0.00,0.00,4,46.00,6.27,61,2.02,7.33,2262,44.86,2.25,0.00,0.00,0.000,12.5,38,0.00,0
607.335,3.91,0.16,-0.78,0.00,14.36,25,25,8.2,14.36,14.16,-6.85,14.51,0.60,16.14,185,1.000,0.00,0.00,4,46.00,6.71,61,2.00,7.46,2247,44.88,2.22,0.00,0.00,0.000,12.5,38,0.00,0
607.485,2.34,0.08,-0.78,0.00,14.13,25,24,8.2,14.36,14.24,-6.86,14.52,0.60,16.13,185,1.000,0.00,0.00,4,46.00,6.25,61,2.00,7.43,2253,44.84,2.08,0.00,0.00,0.000,12.5,38,0.00,0
607.640,2.34,0.16,-0.78,0.00,14.24,25,25,8.6,14.36,14.16,-6.85,14.53,0.61,16.05,185,1.000,0.00,0.00,4,45.00,6.81,61,2.08,7.48,2281,48.55,2.14,0.00,0.00,0.000,13.7,38,0.00,0
607.781,1.56,0.16,-0.78,0.00,14.36,25,25,8.2,14.36,14.32,-6.44,14.52,0.65,16.01,185,1.000,0.00,0.00,4,45.00,6.75,61,2.02,7.68,2260,48.46,1.88,0.00,0.00,0.000,12.9,38,0.00,0
607.935,0.00,0.08,-0.78,0.00,14.13,25,24,8.2,14.36,14.32,-6.65,14.53,0.63,15.98,185,1.000,0.00,0.00,4,45.50,6.80,61,2.04,7.66,2277,48.50,1.87,0.00,0.00,0.000,12.9,38,0.00,0
608.089,-0.78,0.08,-0.78,0.00,14.36,25,25,8.2,14.36,14.16,-6.57,14.53,0.64,16.01,185,1.000,0.00,0.00,4,45.00,6.79,61,2.04,7.68,2273,48.50,1.83,0.00,0.00,0.000,12.9,38,0.00,0
608.231,-0.78,0.00,-0.78,0.00,14.47,25,25,8.2,14.36,14.16,-6.60,14.53,0.65,15.98,185,1.000,0.00,0.00,4,45.00,6.81,61,2.06,7.72,2279,52.07,1.81,0.00,0.00,0.000,13.3,38,0.00,0
608.381,-1.56,-0.08,-0.78,0.00,14.36,25,25,8.6,14.36,14.16,-6.54,14.55,0.65,15.97,185,1.000,0.00,0.00,4,45.00,6.84,61,2.04,7.72,2290,48.45,1.73,0.00,0.00,0.000,12.9,39,0.00,0
608.523,-2.34,-0.23,-0.78,0.00,14.36,25,25,8.2,14.36,14.32,-6.61,14.56,0.66,15.90,185,1.000,0.00,0.00,4,45.00,6.83,61,2.04,7.79,2286,52.00,1.87,0.00,0.00,0.000,12.9,39,0.00,0
608.672,-3.12,-0.39,-0.78,0.00,14.36,25,25,8.2,14.36,14.08,-6.54,14.59,0.65,15.98,185,1.000,0.00,0.00,4,45.50,6.89,61,2.04,7.72,2308,48.37,1.69,0.00,0.00,0.000,12.9,39,0.00,0
608.823,-3.12,-0.47,-0.78,0.00,14.47,25,25,7.8,14.36,14.24,-6.59,14.60,0.65,15.99,185,1.000,0.00,0.00,4,45.50,6.90,61,2.02,7.68,2309,48.40,1.79,0.00,0.00,0.000,12.9,39,0.00,0
608.975,-3.12,-0.39,-0.78,0.00,14.59,25,25,8.2,14.36,14.16,-6.66,14.59,0.64,16.05,185,1.000,0.00,0.00,4,45.50,6.36,61,2.02,7.56,2294,44.67,1.85,0.00,0.00,0.000,12.5,39,0.00,0
609.113,-3.12,-0.08,-0.78,0.00,14.59,25,25,7.8,14.36,14.16,-6.83,14.56,0.63,16.00,185,1.000,0.00,0.00,4,45.50,6.91,61,2.06,7.48,2313,48.34,2.01,0.00,0.00,0.000,12.9,39,0.00,0
609.261,-2.34,-0.08,-0.78,0.00,14.70,25,25,7.8,14.36,14.32,-6.67,14.55,0.64,16.04,185,1.000,0.00,0.00,4,45.50,6.94,61,2.02,7.56,2322,44.69,1.84,0.00,0.00,0.000,12.5,39,0.00,0
609.406,-3.12,0.08,-0.78,0.00,14.36,25,25,7.8,14.36,14.08,-6.83,14.54,0.63,16.06,185,1.000,0.00,0.00,4,46.00,6.42,61,2.02,7.48,2313,44.63,1.93,0.00,0.00,0.000,12.5,39,0.00,0
609.557,-3.12,0.08,-0.78,0.00,14.47,25,25,8.2,14.36,14.32,-6.94,14.53,0.61,16.20,185,1.000,0.00,0.00,4,46.00,6.42,61,2.04,7.35,2316,44.60,2.07,0.00,0.00,0.000,12.9,39,0.00,0
609.710,-1.56,0.16,-0.78,0.00,14.81,25,24,8.2,14.36,14.16,-6.82,14.52,0.64,16.00,185,1.000,0.00,0.00,4,45.50,6.97,61,2.02,7.60,2334,44.64,2.04,0.00,0.00,0.000,12.9,39,0.00,0
609.859,-2.34,0.16,-0.78,0.00,14.47,25,25,8.2,14.36,14.24,-6.74,14.53,0.65,16.01,185,1.000,0.00,0.00,4,45.50,6.99,61,2.06,7.64,2342,48.28,1.94,0.00,0.00,0.000,13.3,39,0.00,0
610.012,-3.12,0.16,-0.78,0.00,14.36,25,25,8.2,14.36,14.32,-6.59,14.52,0.67,15.95,183,1.000,0.00,0.00,4,45.00,6.92,61,2.02,7.68,2318,48.21,1.78,0.00,0.00,0.000,12.9,39,0.00,0
610.155,-3.91,0.08,-0.78,0.00,14.24,25,25,8.2,14.36,14.08,-6.68,14.53,0.66,15.89,183,1.000,0.00,0.00,4,45.00,6.98,61,2.06,7.72,2337,48.21,1.83,0.00,0.00,0.000,13.3,39,0.00,0
610.296,-3.91,0.00,-0.78,0.00,14.36,25,25,8.2,14.36,14.32,-6.62,14.52,0.67,15.95,183,1.000,0.00,0.00,4,45.00,7.03,61,2.04,7.68,2352,48.20,1.80,0.00,0.00,0.000,13.3,39,0.00,0
610.442,-4.69,0.00,-0.78,0.00,14.47,25,25,8.2,14.36,14.16,-6.61,14.54,0.67,15.94,183,1.000,0.00,0.00,4,45.00,7.01,61,2.06,7.73,2347,48.22,1.73,0.00,0.00,0.000,13.3,39,0.00,0
610.596,-4.69,-0.08,-0.78,0.00,14.47,25,25,8.6,14.36,14.16,-6.59,14.55,0.68,15.94,183,1.000,0.00,0.00,4,45.00,7.03,61,2.06,7.72,2352,48.15,1.75,0.00,0.00,0.000,13.3,39,0.00,0
610.742,-5.47,-0.16,-0.78,0.00,14.47,25,25,8.6,14.36,14.24,-6.57,14.55,0.68,15.88,183,1.000,0.00,0.00,4,44.50,7.00,61,2.08,7.85,2344,51.80,1.72,0.00,0.00,0.000,13.7,39,0.00,0
610.892,-4.69,-0.16,-0.78,0.00,14.59,25,25,8.6,14.36,14.00,-6.32,14.56,0.72,15.81,183,1.000,0.00,0.00,4,42.00,7.49,61,2.12,8.04,2340,55.40,1.55,0.00,0.00,0.000,14.1,39,0.00,0
611.037,-4.69,-0.08,-0.78,0.00,14.24,25,24,9.0,14.36,14.24,-6.16,14.55,0.74,15.72,183,1.000,0.00,0.00,4,41.00,7.53,61,2.12,8.14,2354,59.07,1.37,0.00,0.00,0.000,14.5,39,0.00,0
611.190,-6.25,-0.16,-0.78,0.00,14.13,25,23,9.0,14.36,14.24,-6.00,14.56,0.76,15.71,183,1.000,0.00,0.00,4,39.50,8.06,61,2.14,8.33,2361,59.06,1.14,0.00,0.00,0.000,14.5,39,0.00,0
611.340,-7.81,-0.31,-0.78,0.00,14.01,25,23,9.8,14.36,14.16,-5.92,14.57,0.77,15.70,183,1.000,0.00,0.00,4,38.50,8.05,61,2.14,8.33,2360,62.69,1.12,0.00,0.00,0.000,14.9,39,0.00,0
611.489,-4.69,-0.55,-0.78,0.00,14.36,25,23,9.4,14.36,14.24,-5.68,14.60,0.82,15.57,183,1.000,0.00,0.00,4,34.00,8.50,61,2.16,8.68,2343,69.94,1.01,0.00,0.00,0.000,15.3,39,0.00,0
611.639,-6.25,-0.31,-0.78,0.00,13.78,26,21,9.4,14.36,14.00,-5.51,14.59,0.82,15.61,183,1.000,0.00,0.00,4,35.50,8.53,61,2.14,8.74,2351,66.30,0.61,0.00,0.00,0.000,14.9,40,0.00,0
611.790,-9.38,-0.39,-0.78,0.00,13.78,25,20,9.4,14.36,14.32,-5.73,14.59,0.80,15.66,183,1.000,0.00,0.00,4,38.00,8.09,61,2.14,8.57,2370,62.66,0.81,0.00,0.00,0.000,14.5,40,0.00,0
611.928,-10.16,-0.39,-0.78,0.00,14.24,25,21,8.6,14.36,14.16,-5.80,14.60,0.80,15.65,183,1.000,0.00,0.00,4,37.50,7.57,61,2.14,8.53,2366,59.01,0.94,0.00,0.00,0.000,14.5,40,0.00,0
612.080,-11.72,-0.08,-0.78,0.00,14.24,25,21,8.2,14.36,14.16,-6.00,14.56,0.76,15.80,183,1.000,0.00,0.00,4,41.00,7.58,61,2.10,8.18,2369,55.37,0.97,0.00,0.00,0.000,13.7,40,0.00,0
612.231,-11.72,0.16,-0.78,0.00,14.47,25,22,8.6,14.36,14.24,-6.28,14.52,0.72,15.94,183,1.000,0.00,0.00,4,44.00,7.03,61,2.08,7.91,2354,48.10,1.32,0.00,0.00,0.000,13.3,40,0.00,0
612.367,-10.16,0.23,-0.78,0.00,14.81,25,23,8.2,14.36,14.32,-6.41,14.51,0.71,15.90,183,1.000,0.00,0.00,4,43.50,7.02,61,2.08,7.93,2351,51.74,1.61,0.00,0.00,0.000,13.7,40,0.00,0
612.520,-7.81,0.31,-0.78,0.00,15.04,25,24,8.6,14.36,14.24,-6.30,14.50,0.71,16.02,183,1.000,0.00,0.00,4,44.50,7.03,61,2.08,7.89,2352,48.10,1.44,0.00,0.00,0.000,13.3,40,0.00,0
612.665,-7.03,0.31,-0.78,0.00,14.93,25,25,8.6,14.36,14.00,-6.32,14.49,0.72,15.95,183,1.000,0.00,0.00,4,43.00,7.08,61,2.10,8.08,2370,55.37,1.55,0.00,0.00,0.000,13.7,40,0.00,0
612.816,-7.03,0.31,-0.78,0.00,14.59,25,24,8.2,14.36,14.32,-6.28,14.49,0.72,16.03,183,1.000,0.00,0.00,4,44.50,7.03,61,2.06,7.99,2355,51.73,1.35,0.00,0.00,0.000,12.9,40,0.00,0
612.962,-7.81,0.31,-0.78,0.00,14.36,25,25,5.5,14.36,14.24,-6.50,14.49,0.68,16.45,183,1.000,0.00,0.00,4,46.00,5.53,61,1.88,7.54,2358,29.94,1.49,0.00,0.00,0.000,9.4,39,0.00,0
613.113,-7.81,0.16,0.00,0.00,14.36,25,25,5.1,14.36,14.16,-7.90,14.51,0.47,17.50,183,1.000,0.00,0.00,4,49.50,4.49,61,1.74,6.09,2340,14.05,2.95,0.00,0.00,0.000,8.6,39,0.00,0
613.266,-3.12,0.16,0.00,0.00,15.39,25,25,5.1,14.36,14.32,-8.77,14.52,0.38,17.32,183,1.000,0.00,0.00,4,47.00,4.49,61,1.74,5.49,2336,13.35,3.83,0.00,0.00,0.000,8.6,39,0.00,0
613.416,0.78,0.16,0.00,0.00,15.85,25,26,5.9,14.36,14.16,-9.04,14.52,0.36,17.24,183,1.000,0.00,0.00,4,46.00,4.49,61,1.76,5.26,2336,12.70,4.19,0.00,0.00,0.000,8.6,39,0.00,0
613.553,4.69,0.08,0.00,0.00,15.85,25,26,6.7,14.36,14.16,-9.14,14.53,0.36,17.21,183,1.000,0.00,0.00,4,47.00,4.48,61,1.78,5.24,2334,15.43,4.30,0.00,0.00,0.000,9.4,39,0.00,0
613.704,7.81,0.16,-0.78,0.00,15.62,25,25,6.7,14.36,14.24,-8.82,14.53,0.41,16.97,183,1.000,0.00,0.00,4,49.00,4.94,61,1.86,5.59,2316,22.70,4.18,0.00,0.00,0.000,10.2,39,0.00,0
613.851,10.16,0.39,-0.78,0.00,15.50,25,25,6.7,14.36,14.16,-8.53,14.50,0.43,17.52,183,1.000,0.00,0.00,4,49.00,4.92,61,1.86,5.72,2304,22.73,3.65,0.00,0.00,0.000,10.2,39,0.00,0
613.993,10.16,0.47,-0.78,0.00,14.81,25,25,6.3,14.36,14.40,-8.37,14.47,0.44,17.90,183,1.000,0.00,0.00,4,49.00,4.93,61,1.82,5.86,2312,19.08,3.56,0.00,0.00,0.000,9.4,39,0.00,0
614.154,10.16,0.23,-0.78,0.00,14.47,25,26,6.3,14.36,14.08,-8.53,14.50,0.42,18.16,183,1.000,0.00,0.00,4,49.00,4.90,61,1.80,5.70,2296,19.08,3.72,0.00,0.00,0.000,9.4,39,0.00,0
614.307,10.94,0.23,-0.78,0.00,14.70,25,26,5.9,14.36,14.24,-8.63,14.51,0.41,18.20,183,1.000,0.00,0.00,4,49.00,4.89,61,1.84,5.67,2294,20.53,3.80,0.00,0.00,0.000,9.8,39,0.00,0
614.450,11.72,0.16,0.00,0.00,14.81,25,25,5.9,14.36,14.32,-8.65,14.53,0.40,18.70,183,1.000,0.00,0.00,4,48.00,4.41,61,1.76,5.47,2299,15.45,3.78,0.00,0.00,0.000,9.4,39,0.00,0
614.600,13.28,0.16,0.00,0.00,14.59,25,25,5.5,14.36,14.16,-8.86,14.52,0.38,17.91,183,1.000,0.00,0.00,4,47.50,4.88,61,1.78,5.41,2286,14.47,4.03,0.00,0.00,0.000,8.6,39,0.00,0
614.740,13.28,0.16,0.00,0.00,14.36,25,25,5.9,14.36,14.32,-8.98,14.52,0.37,17.87,183,1.000,0.00,0.00,4,47.00,4.39,61,1.76,5.28,2285,14.08,4.17,0.00,0.00,0.000,8.6,39,0.00,0
614.882,13.28,0.16,0.00,0.00,14.24,25,25,5.9,14.36,14.08,-9.06,14.52,0.36,17.71,183,1.000,0.00,0.00,4,46.00,4.38,61,1.76,5.22,2282,14.77,4.23,0.00,0.00,0.000,8.6,38,0.00,0
615.041,7.03,0.16,0.00,0.00,14.24,25,26,6.7,14.36,14.08,-9.06,14.52,0.36,17.59,183,1.000,0.00,0.00,4,47.00,4.82,61,1.78,5.24,2261,19.00,4.26,0.00,0.00,0.000,9.0,38,0.00,0
615.186,7.03,0.16,-0.78,0.00,14.59,25,25,6.3,14.36,14.24,-8.93,14.52,0.39,17.35,183,1.000,0.00,0.00,4,49.00,4.86,61,1.82,5.47,2278,19.10,4.16,0.00,0.00,0.000,9.8,38,0.00,0
615.337,7.03,0.16,-0.78,0.00,14.93,25,25,6.3,14.36,14.08,-8.66,14.52,0.41,17.72,183,1.000,0.00,0.00,4,49.00,4.81,61,1.84,5.63,2256,21.98,3.92,0.00,0.00,0.000,9.4,38,0.00,0
615.474,7.03,0.16,-0.78,0.00,14.93,25,25,6.7,14.36,14.32,-8.65,14.52,0.41,17.96,183,1.000,0.00,0.00,4,49.00,4.79,61,1.80,5.67,2246,21.97,3.86,0.00,0.00,0.000,9.4,38,0.00,0
615.626,13.28,0.16,-0.78,0.00,14.93,25,25,6.7,14.36,14.08,-8.61,14.52,0.42,17.92,183,1.000,0.00,0.00,4,48.50,5.31,61,1.86,5.72,2265,26.43,3.89,0.00,0.00,0.000,10.2,38,0.00,0
615.780,13.28,0.16,-0.78,0.00,14.81,25,25,7.1,14.36,14.24,-8.36,14.52,0.44,17.87,183,1.000,0.00,0.00,4,48.50,5.26,61,1.84,5.94,2244,24.22,3.61,0.00,0.00,0.000,10.2,38,0.00,0
615.923,13.28,0.16,-0.78,0.00,14.47,25,25,7.5,14.36,14.16,-8.27,14.52,0.46,17.34,183,1.000,0.00,0.00,4,48.00,5.80,61,1.94,6.21,2264,35.61,3.55,0.00,0.00,0.000,11.4,38,0.00,0
616.073,7.03,0.16,-0.78,0.00,14.70,24,25,7.5,14.36,14.16,-7.74,14.52,0.50,17.20,183,1.000,0.00,0.00,4,47.50,5.72,61,1.92,6.59,2236,33.73,3.03,0.00,0.00,0.000,11.4,38,0.00,0
616.222,7.03,0.16,-0.78,0.00,14.59,25,25,7.5,14.36,14.16,-7.61,14.51,0.51,17.10,183,1.000,0.00,0.00,4,47.50,5.79,61,1.96,6.71,2262,37.40,2.97,0.00,0.00,0.000,11.4,38,0.00,0
616.379,7.03,0.16,-0.78,0.00,14.81,25,25,7.5,14.36,14.08,-7.45,14.51,0.53,17.05,183,1.000,0.00,0.00,4,47.00,5.75,61,1.92,6.85,2245,37.45,2.77,0.00,0.00,0.000,11.4,38,0.00,0
616.519,13.28,0.16,-0.78,0.00,14.59,25,25,7.5,14.36,14.32,-7.53,14.51,0.51,17.21,183,1.000,0.00,0.00,4,47.50,5.77,61,1.92,6.71,2253,33.79,2.77,0.00,0.00,0.000,11.0,37,0.00,0
616.662,13.28,0.16,-0.78,0.00,14.47,25,25,7.8,14.36,14.16,-7.67,14.51,0.50,17.12,183,1.000,0.00,0.00,4,47.00,5.73,61,1.98,6.63,2237,40.08,2.91,0.00,0.00,0.000,12.2,38,0.00,0
616.807,13.28,0.16,-0.78,0.00,14.36,25,25,8.2,14.36,14.16,-7.26,14.51,0.55,16.78,183,1.000,0.00,0.00,4,46.50,6.22,61,2.00,7.12,2242,48.31,2.78,0.00,0.00,0.000,12.5,38,0.00,0
616.962,13.28,0.16,-0.78,0.00,14.13,25,25,7.8,14.36,14.32,-6.95,14.51,0.59,16.59,183,1.000,0.00,0.00,4,46.00,6.73,61,2.00,7.37,2254,48.40,2.26,0.00,0.00,0.000,12.5,38,0.00,0
617.111,7.03,0.16,-0.78,0.00,13.55,25,25,7.8,14.36,14.00,-6.94,14.51,0.58,16.71,183,1.000,0.00,0.00,4,46.00,6.19,61,1.98,7.33,2231,44.72,2.13,0.00,0.00,0.000,12.2,37,0.00,0
617.269,7.03,0.16,-0.78,0.00,13.90,25,25,7.8,14.36,14.24,-7.02,14.51,0.57,16.66,183,1.000,0.00,0.00,4,46.50,6.22,61,1.98,7.25,2244,44.75,2.26,0.00,0.00,0.000,12.2,37,0.00,0
617.402,7.03,0.16,-0.78,0.00,14.24,25,25,7.8,14.36,14.08,-7.18,14.51,0.55,16.64,183,1.000,0.00,0.00,4,46.50,6.20,61,1.96,7.14,2237,41.01,2.32,0.00,0.00,0.000,11.8,38,0.00,0
617.547,13.28,0.16,-0.78,0.00,14.36,25,25,7.5,14.36,14.16,-7.26,14.51,0.54,16.68,183,1.000,0.00,0.00,4,47.00,6.25,61,1.96,7.04,2252,41.09,2.43,0.00,0.00,0.000,12.2,37,0.00,0
617.693,13.28,0.16,-0.78,0.00,14.24,25,25,7.8,14.36,14.24,-7.25,14.51,0.53,16.71,183,1.000,0.00,0.00,4,47.00,6.19,61,1.94,7.04,2234,41.07,2.46,0.00,0.00,0.000,11.8,37,0.00,0
