Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Learning 3 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS In Left (°),Accel Position (%),Baro Pressure (psi),Battery Volts (V),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Gear Position (gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Volts (V),Man Abs Press (psi),RPM (RPM),Req Torque (Nm),TD Boost Error (psi),TD Integral (%),TD Proportional (%),TGV Map Ratio (mult),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-23702][2021 USDM WRX STI COBB Custom Features][Reflash: Stage1+SF 93 v400 Boost Select.ptm - Realtime: Stage1+SF 93 v400 Boost Select.ptm]"
719.147,0.00,2.58,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.81,14.16,0.19,12.14,183,1.000,0.00,0.00,4,24.00,0.00,63,1.52,4.52,2554,0.00,5.13,0.00,0.00,0.264,5.9,43,0.00,0
719.304,0.00,2.58,-0.78,0.00,20.44,0,2,0.8,14.36,14.16,-9.58,14.16,0.19,12.14,183,1.000,0.00,0.00,4,24.00,0.00,63,1.54,4.72,2562,0.00,4.90,0.00,0.00,0.120,5.9,43,0.00,0
719.442,0.00,2.58,-0.78,0.00,20.44,1,2,1.2,14.36,14.24,-9.53,14.16,0.20,12.14,183,1.000,0.00,0.00,4,30.00,4.40,63,1.58,4.83,2576,2.31,4.76,0.00,7.48,0.000,6.3,43,0.00,0
719.597,0.00,2.58,-0.78,0.00,20.44,6,2,0.8,14.36,14.24,-9.98,14.16,0.21,12.20,183,1.000,0.00,0.00,4,36.00,4.31,63,1.60,4.18,2527,2.22,5.02,0.00,7.48,0.000,6.7,43,0.00,0
719.738,0.00,2.58,-0.78,0.00,20.44,7,2,2.0,14.36,13.84,-10.40,14.16,0.21,12.22,183,1.000,0.00,0.00,4,35.50,4.31,63,1.56,3.91,2526,2.34,5.54,0.00,7.48,0.000,6.3,43,0.00,0
719.886,0.00,2.58,-0.78,0.00,20.44,7,2,2.4,14.36,14.32,-10.46,14.16,0.22,12.20,183,1.000,0.00,0.00,4,35.50,4.35,63,1.62,3.91,2552,4.22,5.74,0.00,7.48,0.000,7.1,43,0.00,0
720.037,0.00,2.58,-0.78,0.00,17.00,9,3,2.4,14.36,14.08,-10.34,14.16,0.23,12.18,183,1.000,0.00,0.00,4,35.50,4.36,63,1.64,3.96,2552,5.41,5.65,0.00,7.48,0.000,7.5,43,0.00,0
720.188,-1.56,2.03,-0.78,0.00,14.01,12,4,2.7,14.36,14.16,-10.29,14.16,0.25,12.17,181,1.000,0.00,0.00,4,35.50,4.31,63,1.66,3.98,2524,5.45,5.53,0.00,7.48,0.000,7.5,42,0.00,0
720.330,-0.78,0.23,-0.78,0.00,13.21,14,7,3.1,14.36,14.16,-10.29,13.77,0.26,14.04,181,1.000,0.00,0.00,4,36.50,4.35,63,1.70,4.02,2550,6.77,5.54,0.00,7.48,0.000,8.2,42,0.00,0
720.486,3.12,0.23,-0.78,0.00,14.13,18,10,3.1,14.36,14.00,-10.22,13.77,0.28,14.02,181,1.000,0.00,0.00,4,38.00,4.89,63,1.70,4.10,2545,7.38,5.47,0.00,7.48,0.000,8.2,42,0.00,0
720.627,3.12,0.23,-0.78,0.00,14.13,20,13,3.1,14.36,14.24,-10.15,13.77,0.29,14.00,181,1.000,0.00,0.00,4,38.50,4.86,63,1.70,4.12,2532,6.69,5.44,0.00,7.48,0.000,8.2,42,0.00,0
720.784,1.56,0.23,-0.78,0.00,13.55,21,15,3.5,14.36,14.00,-10.16,13.77,0.29,14.00,181,1.000,0.00,0.00,4,38.50,4.86,63,1.70,4.14,2531,6.63,5.43,0.00,7.48,0.000,7.8,42,0.00,0
720.928,0.00,0.23,-0.78,0.00,13.32,20,16,3.1,14.36,14.24,-10.22,13.77,0.28,14.00,181,1.000,0.00,0.00,4,38.00,4.90,63,1.70,4.10,2550,7.37,5.49,0.00,7.48,0.000,8.2,43,0.00,0
721.070,0.00,0.23,-0.78,0.00,13.55,20,16,3.5,14.36,14.24,-10.16,13.77,0.29,14.30,181,1.000,0.00,0.00,4,38.50,4.90,63,1.70,4.12,2550,7.37,5.41,0.00,7.48,0.000,8.2,43,0.00,0
721.228,0.78,0.23,-0.78,0.00,13.90,21,16,3.5,14.36,14.16,-10.10,13.77,0.29,14.70,181,1.000,0.00,0.00,4,39.00,4.87,63,1.72,4.20,2535,7.63,5.40,0.00,7.48,0.000,8.2,43,0.00,0
721.380,2.34,0.23,-0.78,0.00,14.13,23,17,3.9,14.36,14.16,-10.06,13.77,0.30,14.84,181,1.000,0.00,0.00,4,39.50,4.87,63,1.74,4.25,2537,7.89,5.29,0.00,7.48,0.000,8.6,43,0.00,0
721.524,3.12,0.23,-0.78,0.00,14.01,23,19,4.3,14.36,14.08,-10.01,13.77,0.31,14.94,181,1.000,0.00,0.00,4,40.00,4.90,63,1.74,4.33,2550,9.81,5.29,0.00,7.48,0.000,8.6,43,0.00,0
721.664,3.91,0.23,-0.78,0.00,13.90,23,20,4.7,14.36,14.08,-9.89,13.77,0.31,15.10,181,1.000,0.00,0.00,4,40.50,4.86,63,1.76,4.39,2534,11.05,5.20,0.00,7.47,0.000,9.0,43,0.00,0
721.814,4.69,0.23,-0.78,0.00,14.01,23,20,4.7,14.36,14.16,-9.84,13.77,0.33,15.26,181,1.000,0.00,0.00,4,41.50,4.87,63,1.76,4.52,2535,10.78,5.12,0.00,7.47,0.000,9.0,43,0.00,0
721.963,4.69,0.23,-0.78,0.00,13.90,23,20,6.3,14.36,14.00,-9.73,13.77,0.33,15.42,181,1.000,0.00,0.00,4,41.00,4.89,63,1.76,4.51,2546,10.96,5.01,0.00,7.47,0.000,9.0,42,0.00,0
722.116,5.47,0.23,-0.78,0.00,13.90,23,20,7.8,14.36,14.16,-9.73,13.77,0.36,13.94,181,1.000,0.00,0.00,4,46.00,6.00,63,1.98,4.62,2558,32.37,4.98,0.00,7.46,0.000,12.2,43,0.00,0
722.264,8.59,0.23,-0.78,0.00,14.36,24,20,11.0,14.36,13.92,-8.40,13.77,0.53,13.39,181,1.000,0.00,0.00,4,47.00,10.30,63,2.20,6.54,2540,65.18,3.77,0.00,7.46,0.000,16.5,43,0.00,0
722.407,7.81,0.31,-0.78,0.00,13.55,25,19,11.4,14.36,14.24,-6.22,13.76,0.79,13.60,181,1.000,0.00,0.00,4,37.00,11.42,63,2.28,8.33,2548,94.16,1.96,0.00,4.04,0.000,18.0,43,0.00,0
722.558,3.91,0.31,-0.78,0.00,12.98,25,15,11.4,14.36,14.16,-5.26,13.75,0.91,14.95,181,1.000,0.00,0.00,4,33.00,11.54,63,2.26,9.03,2576,90.49,0.63,0.00,0.62,0.000,17.6,43,0.00,0
722.698,1.56,0.31,-0.78,0.00,13.09,26,12,11.4,14.36,14.08,-5.12,13.75,0.93,14.96,181,1.000,0.00,0.00,4,32.50,10.93,61,2.26,9.07,2563,86.78,0.45,0.00,0.49,0.000,17.3,43,0.00,0
722.847,0.00,0.31,-0.78,0.00,13.44,25,12,11.4,14.36,14.16,-5.11,13.75,0.93,14.94,181,1.000,0.00,0.00,4,31.50,11.00,61,2.30,9.18,2578,90.37,0.47,0.00,0.57,0.000,17.6,43,0.00,0
722.996,0.00,-0.31,-0.78,0.00,13.78,26,11,11.0,14.36,13.92,-4.98,13.75,0.95,14.92,181,1.000,0.00,0.00,4,31.50,11.10,61,2.30,9.32,2601,90.29,0.33,0.00,0.40,0.000,17.6,43,0.00,0
723.145,-2.34,-2.03,-0.78,0.00,13.67,25,11,10.6,14.36,14.24,-4.94,14.16,0.94,14.96,181,1.000,0.00,0.00,4,32.00,11.08,61,2.28,9.18,2596,82.94,0.24,0.00,0.28,0.000,16.9,43,0.00,0
723.299,-3.91,-2.03,-0.78,0.00,13.78,26,11,10.6,14.36,14.08,-5.27,14.23,0.91,14.99,181,1.000,0.00,0.00,4,35.00,10.62,61,2.26,8.99,2620,79.23,0.50,0.00,0.60,0.000,16.5,43,0.00,0
723.444,-3.12,-2.03,-0.78,0.00,14.47,25,12,0.0,14.36,14.16,-5.31,14.31,0.89,15.02,181,1.000,0.00,0.00,4,36.50,10.60,61,2.18,9.03,2614,79.16,0.62,0.00,0.74,0.000,12.9,44,0.00,0
723.586,-4.69,-1.95,-0.78,0.00,14.24,4,3,0.0,14.36,14.24,-6.86,14.43,0.62,16.25,181,1.000,0.00,0.00,4,45.00,6.16,61,1.88,6.63,2626,20.16,0.75,0.00,0.00,0.000,10.6,44,0.00,0
723.743,0.00,-1.80,-0.78,0.00,14.13,0,3,0.0,14.36,14.24,-7.71,14.47,0.46,16.18,181,1.000,0.00,0.00,4,40.00,0.00,61,1.84,6.54,2607,17.95,3.08,0.00,0.00,0.000,10.2,44,0.00,0
723.886,0.00,-1.80,-0.78,0.00,16.54,0,3,0.0,14.36,14.32,-7.78,14.55,0.40,16.30,181,1.000,0.00,0.00,4,35.50,0.00,61,1.82,6.48,2617,15.61,3.08,0.00,0.00,0.000,9.8,44,0.00,0
724.039,0.00,-1.80,-0.78,0.00,18.95,0,3,0.0,14.36,14.24,-7.99,14.66,0.37,15.26,181,1.000,0.00,0.00,4,32.00,0.00,61,1.78,6.30,2630,13.40,3.17,0.00,0.00,0.000,9.4,44,0.00,0
724.185,0.00,-1.80,-0.78,0.00,20.44,0,3,0.0,14.36,14.32,-8.23,14.73,0.34,14.88,181,1.000,0.00,0.00,4,29.00,0.00,61,1.76,6.09,2582,11.06,3.51,0.00,0.00,0.000,9.0,44,0.00,0
724.330,0.00,-1.80,-0.78,0.00,20.44,0,3,0.0,14.36,14.24,-8.28,14.80,0.33,14.81,181,1.000,0.00,0.00,4,26.50,0.00,61,1.76,5.98,2632,8.80,3.46,0.00,0.00,0.000,9.0,43,0.00,0
724.481,0.00,-1.80,-0.78,0.00,20.44,0,3,0.0,14.36,14.24,-8.33,14.80,0.32,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.72,5.92,2594,6.48,3.62,0.00,0.00,0.000,8.2,43,0.00,0
724.629,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-8.52,14.80,0.28,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.62,5.63,2638,4.19,3.75,0.00,0.00,0.000,7.1,43,0.00,0
724.771,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-8.84,14.80,0.24,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.56,5.39,2597,1.82,4.07,0.00,0.00,0.000,5.9,43,0.00,0
724.917,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.18,14.80,0.21,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,5.14,2573,0.00,4.34,0.00,0.00,0.000,5.5,43,0.00,0
725.068,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.38,14.80,0.19,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.54,4.95,2577,0.00,4.56,0.00,0.00,0.000,5.9,43,0.00,0
725.216,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.35,14.80,0.19,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.54,4.89,2554,0.00,4.66,0.00,0.00,0.000,5.9,43,0.00,0
725.365,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.24,-9.38,14.80,0.19,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.85,2542,0.00,4.63,0.00,0.00,0.000,5.5,43,0.00,0
725.515,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.40,14.80,0.19,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.85,2550,0.00,4.64,0.00,0.00,0.000,5.5,43,0.00,0
725.659,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.24,-9.43,14.80,0.19,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.91,2538,0.00,4.64,0.00,0.00,0.000,5.5,43,0.00,0
725.810,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.43,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.89,2517,0.00,4.68,0.00,0.00,0.000,5.5,42,0.00,0
725.956,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.24,-9.44,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.87,2508,0.00,4.66,0.00,0.00,0.000,5.5,42,0.00,0
726.102,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.44,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.83,2517,0.00,4.67,0.00,0.00,0.000,5.5,42,0.00,0
726.250,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.46,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.81,2511,0.00,4.64,0.00,0.00,0.000,5.5,42,0.00,0
726.404,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.24,-9.43,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.85,2504,0.00,4.68,0.00,0.00,0.000,5.5,42,0.00,0
726.555,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.43,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.85,2475,0.00,4.69,0.00,0.00,0.000,5.5,42,0.00,0
726.700,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.44,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.80,2468,0.00,4.68,0.00,0.00,0.000,5.5,42,0.00,0
726.841,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.46,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.50,4.83,2465,0.00,4.62,0.00,0.00,0.000,5.5,42,0.00,0
726.989,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.46,14.80,0.19,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.81,2457,0.00,4.62,0.00,0.00,0.000,5.5,42,0.00,0
727.145,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.24,-9.44,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.81,2450,0.00,4.68,0.00,0.00,0.000,5.5,41,0.00,0
727.297,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.46,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.78,2458,0.00,4.65,0.00,0.00,0.000,5.5,41,0.00,0
727.438,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.46,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.78,2450,0.00,4.67,0.00,0.00,0.000,5.5,41,0.00,0
727.581,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.47,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.83,2442,0.00,4.66,0.00,0.00,0.000,5.5,41,0.00,0
727.729,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.48,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.50,4.78,2434,0.00,4.62,0.00,0.00,0.000,5.5,41,0.00,0
727.877,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.48,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.78,2427,0.00,4.58,0.00,0.00,0.000,5.5,40,0.00,0
728.032,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.24,-9.48,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.81,2417,0.00,4.65,0.00,0.00,0.000,5.5,40,0.00,0
728.178,0.00,-1.80,-0.78,0.00,20.44,0,3,0.0,14.36,14.32,-9.48,14.80,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.80,2394,0.00,4.64,0.00,0.00,0.000,5.5,40,0.00,0
728.326,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.47,14.81,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.50,4.78,2388,0.00,4.59,0.00,0.00,0.000,5.5,40,0.00,0
728.469,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.49,14.81,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.50,4.81,2382,0.00,4.63,0.00,0.00,0.000,5.5,40,0.00,0
728.617,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.46,14.81,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.50,4.78,2367,0.00,4.64,0.00,0.00,0.000,5.5,40,0.00,0
728.774,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.49,14.81,0.20,12.14,181,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.80,2376,0.00,4.64,0.00,0.00,0.000,5.5,40,0.00,0
728.913,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.49,14.81,0.20,12.14,180,1.000,0.00,0.00,4,24.00,0.00,61,1.50,4.80,2368,0.00,4.69,0.00,0.00,0.000,5.5,40,0.00,0
729.061,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.55,14.81,0.20,12.14,180,1.000,0.00,0.00,4,24.00,0.00,61,1.52,4.72,2361,0.00,4.69,0.00,0.00,0.000,5.5,40,0.00,0
729.215,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.54,14.81,0.20,12.14,180,1.000,0.00,0.00,4,24.00,0.00,61,1.50,4.78,2337,0.00,4.70,0.00,0.00,0.000,5.5,39,0.00,0
729.357,0.00,-1.80,-0.78,0.00,20.44,0,3,0.0,14.36,14.24,-9.55,14.81,0.20,12.14,180,1.000,0.00,0.00,4,24.00,0.00,61,1.50,4.70,2330,0.00,4.75,0.00,0.00,0.000,5.5,39,0.00,0
729.510,0.00,-1.80,-0.78,0.00,20.44,0,3,0.0,14.36,14.32,-9.59,14.81,0.20,12.14,180,1.000,0.00,0.00,4,24.00,0.00,61,1.48,4.72,2338,0.00,4.72,0.00,0.00,0.000,5.5,39,0.00,0
729.656,0.00,-1.80,-0.78,0.00,20.44,0,3,0.0,14.36,14.32,-9.61,14.81,0.19,12.14,180,1.000,0.00,0.00,4,24.00,0.00,61,1.50,4.70,2330,0.00,4.79,0.00,0.00,0.000,5.5,39,0.00,0
729.801,0.00,-1.80,-0.78,0.00,20.44,0,2,0.0,14.36,14.32,-9.55,14.81,0.19,12.14,180,1.000,0.00,0.00,4,24.00,0.00,61,1.48,4.74,2308,0.00,4.73,0.00,0.00,0.000,5.5,39,0.00,0
729.954,0.00,-1.80,-0.78,0.00,20.44,0,3,0.0,14.36,14.24,-9.58,14.81,0.19,12.14,180,1.000,0.00,0.00,4,24.00,0.00,61,1.50,4.70,2298,0.00,4.81,0.00,0.00,0.000,5.5,39,0.00,0
730.100,0.00,-1.80,-0.78,0.00,20.44,0,3,0.0,14.36,14.32,-9.54,14.81,0.19,12.14,180,1.000,0.00,0.00,4,24.00,0.00,61,1.50,4.74,2306,0.00,4.78,0.00,0.00,0.000,5.5,39,0.00,0
730.250,0.00,-1.80,-0.78,0.00,20.44,0,3,0.0,14.36,14.32,-9.60,14.81,0.20,12.14,180,1.000,0.00,0.00,4,24.00,0.00,61,1.50,4.76,2279,0.00,4.82,0.00,0.00,0.000,5.1,39,0.00,0
730.400,0.00,-1.80,-0.78,0.00,20.44,0,3,1.2,14.36,14.16,-9.60,14.81,0.20,12.14,180,1.000,0.00,0.00,4,26.00,3.41,61,1.48,4.68,2281,0.34,4.78,0.00,0.00,0.000,5.5,39,0.00,0
730.544,0.00,-1.80,-0.78,0.00,20.44,3,3,2.4,14.36,14.16,-9.54,14.81,0.19,12.14,180,1.000,0.00,0.00,4,34.00,3.99,61,1.58,4.76,2336,3.61,4.80,0.00,0.00,0.000,6.7,39,0.00,0
730.690,0.00,-1.80,-0.78,0.00,20.44,8,3,2.4,14.36,14.00,-10.09,14.82,0.23,12.21,180,1.000,0.00,0.00,4,37.00,3.84,61,1.60,4.14,2248,5.37,5.07,0.00,0.00,0.000,6.7,39,0.00,0
730.838,0.00,-1.80,-0.78,0.00,20.44,11,4,2.4,14.36,14.24,-10.31,14.81,0.23,12.23,180,1.000,0.00,0.00,4,31.00,3.88,61,1.56,3.87,2274,5.37,5.52,0.00,0.00,0.000,6.3,39,0.00,0
730.991,0.00,-1.80,-0.78,0.00,20.21,11,4,2.4,14.36,14.16,-10.46,14.81,0.22,12.22,180,1.000,0.00,0.00,4,37.00,3.95,61,1.58,3.79,2313,4.68,5.70,0.00,0.00,0.000,6.7,39,0.00,0
731.141,0.00,-1.80,-0.78,0.00,15.85,10,5,1.6,14.36,14.24,-10.45,14.81,0.23,12.20,180,1.000,0.00,0.00,4,37.00,3.86,61,1.60,3.83,2260,4.41,5.65,0.00,0.00,0.000,6.3,39,0.00,0
731.295,-2.34,0.16,-0.78,0.00,13.55,10,6,1.6,14.36,14.24,-10.46,14.32,0.23,14.64,180,1.000,0.00,0.00,4,37.00,3.41,61,1.56,3.73,2283,4.68,5.66,0.00,0.00,0.000,6.3,39,0.00,0
731.438,-1.56,0.16,-0.78,0.00,12.75,10,5,1.6,14.36,14.08,-10.60,13.79,0.21,14.07,180,1.000,0.00,0.00,4,37.00,3.43,61,1.52,3.71,2295,3.61,5.82,0.00,0.00,0.000,5.9,39,0.00,0
731.578,0.00,0.16,-0.78,0.00,13.44,8,3,1.6,14.36,14.32,-10.66,13.79,0.20,14.08,180,1.000,0.00,0.00,4,37.00,3.39,61,1.52,3.64,2268,3.28,5.86,0.00,0.00,0.000,5.5,38,0.00,0
731.726,0.00,0.16,-0.78,0.00,13.67,6,3,1.2,14.36,14.24,-10.68,13.79,0.20,14.07,180,1.000,0.00,0.00,4,37.00,3.39,61,1.52,3.60,2270,3.44,5.94,0.00,0.00,0.000,5.5,38,0.00,0
731.874,-1.56,0.16,-0.78,0.00,13.55,5,3,1.2,14.36,14.24,-10.70,13.79,0.20,14.05,180,1.000,0.00,0.00,4,37.00,3.39,61,1.50,3.62,2273,2.54,5.93,0.00,0.00,0.000,5.5,38,0.00,0
732.031,-2.34,0.16,-0.78,0.00,13.55,5,3,1.2,14.36,14.24,-10.67,13.79,0.20,14.04,180,1.000,0.00,0.00,4,37.00,3.39,61,1.50,3.64,2268,2.95,5.91,0.00,0.00,0.000,5.5,38,0.00,0
732.180,-2.34,0.16,-0.78,0.00,13.55,5,3,1.2,14.36,14.08,-10.60,13.79,0.20,14.03,180,1.000,0.00,0.00,4,37.00,3.40,61,1.52,3.67,2276,2.53,5.87,0.00,0.00,0.000,5.5,38,0.00,0
732.330,-1.56,0.16,-0.78,0.00,13.78,5,2,1.6,14.36,14.16,-10.66,13.79,0.20,14.03,180,1.000,0.00,0.00,4,37.00,3.39,61,1.52,3.64,2269,2.53,5.88,0.00,0.00,0.000,5.5,38,0.00,0
732.469,-1.56,0.16,-0.78,0.00,13.78,5,3,1.6,14.36,14.24,-10.61,13.79,0.20,14.02,180,1.000,0.00,0.00,4,37.00,3.41,61,1.52,3.65,2284,3.60,5.88,0.00,0.00,0.000,5.9,38,0.00,0
732.613,-2.34,0.16,-0.78,0.00,13.67,5,3,1.6,14.36,14.24,-10.60,13.79,0.20,14.00,180,1.000,0.00,0.00,4,37.00,3.39,61,1.52,3.73,2267,3.60,5.85,0.00,0.00,0.000,5.5,38,0.00,0
732.761,-2.34,0.16,-0.78,0.00,13.78,5,3,1.2,14.36,14.24,-10.56,13.79,0.20,14.00,180,1.000,0.00,0.00,4,37.00,3.38,61,1.52,3.69,2263,3.60,5.80,0.00,0.00,0.000,5.5,38,0.00,0
732.911,-2.34,0.16,-0.78,0.00,13.78,5,3,1.2,14.36,14.16,-10.61,13.79,0.20,14.00,180,1.000,0.00,0.00,4,37.00,3.41,61,1.52,3.69,2284,3.60,5.83,0.00,0.00,0.000,5.5,38,0.00,0
733.061,-2.34,0.16,-0.78,0.00,13.78,5,2,1.6,14.36,14.32,-10.62,13.79,0.20,14.00,180,1.000,0.00,0.00,4,37.00,3.38,61,1.52,3.67,2266,3.60,5.83,0.00,0.00,0.000,5.5,38,0.00,0
733.213,-2.34,0.16,-0.78,0.00,13.78,5,3,2.0,14.36,14.16,-10.57,13.79,0.20,14.00,180,1.000,0.00,0.00,4,37.00,3.41,61,1.52,3.71,2281,3.60,5.82,0.00,0.00,0.000,5.9,38,0.00,0
733.359,-2.34,0.16,-0.78,0.00,13.78,4,3,2.0,14.36,14.32,-10.53,13.79,0.21,14.00,180,1.000,0.00,0.00,4,37.00,3.38,61,1.58,3.79,2261,4.68,5.80,0.00,0.00,0.000,6.3,38,0.00,0
733.500,-0.78,0.16,-0.78,0.00,14.01,8,3,2.0,14.36,14.16,-10.40,13.79,0.22,14.00,180,1.000,0.00,0.00,4,37.00,3.40,61,1.56,3.89,2278,4.67,5.72,0.00,0.00,0.000,6.3,38,0.00,0
733.659,0.00,0.16,-0.78,0.00,14.13,9,3,2.4,14.36,14.16,-10.46,13.79,0.22,14.00,180,1.000,0.00,0.00,4,37.00,3.40,61,1.58,3.81,2278,5.36,5.67,0.00,0.00,0.000,6.7,38,0.00,0
733.804,0.78,0.16,-0.78,0.00,14.01,9,3,3.1,14.36,14.32,-10.43,13.79,0.23,14.00,180,1.000,0.00,0.00,4,37.00,3.88,61,1.60,3.87,2274,6.04,5.71,0.00,0.00,0.000,7.1,38,0.00,0
733.954,1.56,0.23,-0.78,0.00,14.13,12,5,4.3,14.36,14.00,-10.23,13.78,0.25,13.99,180,1.000,0.00,0.00,4,38.00,3.91,61,1.70,4.06,2288,9.39,5.54,0.00,0.00,0.000,7.8,38,0.00,0
734.096,3.91,0.23,-0.78,0.00,14.36,21,7,5.1,14.36,14.16,-9.94,13.78,0.29,14.29,180,1.000,0.00,0.00,4,41.00,4.40,61,1.72,4.41,2294,12.78,5.21,0.00,0.00,0.000,8.2,38,0.00,0
734.248,4.69,0.23,-0.78,0.00,14.24,26,11,5.1,14.36,14.24,-9.80,13.78,0.31,14.68,180,1.000,0.00,0.00,4,42.50,4.36,61,1.74,4.49,2273,13.43,5.06,0.00,0.00,0.000,8.6,38,0.00,0
734.399,4.69,0.23,-0.78,0.00,13.90,26,14,5.1,14.36,14.00,-9.66,13.78,0.33,14.96,180,1.000,0.00,0.00,4,43.50,4.41,61,1.74,4.64,2297,14.12,4.91,0.00,0.00,0.000,8.6,39,0.00,0
734.545,4.69,0.23,-0.78,0.00,13.78,25,17,5.1,14.36,14.24,-9.59,13.78,0.34,15.31,180,1.000,0.00,0.00,4,44.00,4.41,61,1.74,4.68,2298,13.44,4.84,0.00,0.00,0.000,8.6,39,0.00,0
