Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Learning 3 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS In Left (°),Accel Position (%),Baro Pressure (psi),Battery Volts (V),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Gear Position (gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Volts (V),Man Abs Press (psi),RPM (RPM),Req Torque (Nm),TD Boost Error (psi),TD Integral (%),TD Proportional (%),TGV Map Ratio (mult),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-23702][2021 USDM WRX STI COBB Custom Features Gen3][Reflash: LucasW_21STI_STG1e_COBBSF_93oct.ptm - Realtime: LucasW_21STI_STG1e_COBBSF_93oct.ptm]"
645.765,3.12,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.16,-9.76,13.82,0.25,14.00,192,1.000,0.00,0.00,0,17.00,1.20,99,1.16,4.54,704,0.00,10.19,0.00,0.00,0.000,2.4,9,0.00,0
645.853,3.12,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.24,-9.77,13.82,0.25,14.00,192,1.000,0.00,0.00,0,17.00,1.20,99,1.18,4.52,705,0.00,10.17,0.00,0.00,0.000,2.4,9,0.00,0
645.931,3.12,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.24,-9.72,13.82,0.25,14.00,192,1.000,0.00,0.00,0,17.00,1.21,99,1.16,4.56,709,0.00,10.15,0.00,0.00,0.000,2.4,9,0.00,0
646.005,3.12,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.24,-9.77,13.82,0.25,14.00,192,1.000,0.00,0.00,0,17.00,1.20,99,1.18,4.56,702,0.00,10.15,0.00,0.00,0.000,2.4,9,0.00,0
646.084,3.12,0.08,2.34,0.00,13.55,0,0,0.0,14.36,14.24,-9.72,13.82,0.25,14.00,192,1.000,0.00,0.00,0,17.00,1.21,99,1.18,4.52,707,0.00,10.15,0.00,0.00,0.000,2.4,9,0.00,0
646.160,2.34,0.08,2.34,0.00,13.55,0,0,0.0,14.36,14.24,-9.77,13.82,0.25,14.00,192,1.000,0.00,0.00,0,17.00,1.21,99,1.18,4.52,711,0.00,10.17,0.00,0.00,0.000,2.4,9,0.00,0
646.260,2.34,0.08,2.34,0.00,13.55,0,0,0.0,14.36,14.24,-9.75,13.82,0.25,14.00,192,1.000,0.00,0.00,0,16.00,1.22,99,1.18,4.52,718,0.00,10.17,0.00,0.00,0.000,2.4,9,0.00,0
646.340,2.34,0.08,2.34,0.00,13.55,0,0,0.0,14.36,14.24,-9.77,13.82,0.25,14.00,192,1.000,0.00,0.00,0,16.00,1.23,99,1.18,4.56,718,0.00,10.15,0.00,0.00,0.000,2.4,9,0.00,0
646.429,2.34,0.08,2.34,0.00,13.44,0,0,0.0,14.36,14.24,-9.76,13.82,0.25,14.00,192,1.000,0.00,0.00,0,15.50,1.23,99,1.16,4.54,723,0.00,10.16,0.00,0.00,0.000,2.4,9,0.00,0
646.504,1.56,0.08,2.34,0.00,13.44,0,0,0.0,14.36,14.16,-9.78,13.82,0.25,14.00,192,1.000,0.00,0.00,0,15.50,1.23,99,1.18,4.54,722,0.00,10.16,0.00,0.00,0.000,2.4,9,0.00,0
646.583,1.56,0.08,2.34,0.00,13.32,0,0,0.0,14.36,14.16,-9.77,13.82,0.24,14.00,192,1.000,0.00,0.00,0,15.00,1.24,99,1.18,4.52,728,0.00,10.18,0.00,0.00,0.000,2.4,9,0.00,0
646.671,1.56,0.08,2.34,0.00,13.44,0,0,0.0,14.36,14.24,-9.82,13.82,0.24,14.02,192,1.000,0.00,0.00,0,14.50,1.25,99,1.18,4.49,735,0.00,10.22,0.00,0.00,0.000,2.4,9,0.00,0
646.755,0.78,0.08,2.34,0.00,13.32,0,0,0.0,14.36,14.16,-9.81,13.82,0.24,14.00,192,1.000,0.00,0.00,0,14.50,1.26,99,1.18,4.49,741,0.00,10.21,0.00,0.00,0.000,2.4,9,0.00,0
646.820,0.78,0.08,2.34,0.00,13.32,0,0,0.0,14.36,14.16,-9.87,13.82,0.24,14.02,192,1.000,0.00,0.00,0,14.50,1.26,99,1.18,4.47,736,0.00,10.23,0.00,0.00,0.000,2.7,8,0.00,0
646.906,0.78,0.08,2.34,0.00,13.21,0,0,0.0,14.36,14.16,-9.82,13.82,0.24,14.02,192,1.000,0.00,0.00,0,15.00,1.25,99,1.18,4.45,732,0.00,10.24,0.00,0.00,0.000,2.7,8,0.00,0
646.988,0.00,0.08,2.34,0.00,13.32,0,0,0.0,14.36,14.16,-9.87,13.82,0.24,14.02,192,1.000,0.00,0.00,0,15.50,1.24,99,1.18,4.43,725,0.00,10.27,0.00,0.00,0.000,2.7,8,0.00,0
647.065,0.00,0.08,2.34,0.00,13.21,0,0,0.0,14.36,14.16,-9.83,13.82,0.24,14.02,192,1.000,0.00,0.00,0,16.00,1.22,99,1.18,4.45,717,0.00,10.26,0.00,0.00,0.000,2.7,8,0.00,0
647.140,0.00,0.08,2.34,0.00,13.32,0,0,0.0,14.36,14.16,-9.83,13.82,0.24,14.00,192,1.000,0.00,0.00,0,17.00,1.21,99,1.16,4.47,707,0.00,10.23,0.00,0.00,0.000,2.4,8,0.00,0
647.222,-0.78,0.08,2.34,0.00,13.32,0,0,0.0,14.36,14.16,-9.80,13.82,0.24,14.00,192,1.000,0.00,0.00,0,17.00,1.20,99,1.16,4.47,705,0.00,10.23,0.00,0.00,0.000,2.4,8,0.00,0
647.315,-0.78,0.08,2.34,0.00,13.32,0,0,0.0,14.36,14.08,-9.78,13.82,0.25,14.00,192,1.000,0.00,0.00,0,17.00,1.20,99,1.16,4.52,702,0.00,10.18,0.00,0.00,0.000,2.4,8,0.00,0
647.380,-0.78,0.08,2.34,0.00,13.32,0,0,0.0,14.36,14.24,-9.77,13.82,0.25,14.00,192,1.000,0.00,0.00,0,17.00,1.20,99,1.16,4.52,702,0.00,10.17,0.00,0.00,0.000,2.4,8,0.00,0
647.468,-0.78,0.08,2.34,0.00,13.32,0,0,0.0,14.36,14.24,-9.76,13.82,0.25,14.00,192,1.000,0.00,0.00,0,17.50,1.19,99,1.16,4.54,699,0.00,10.16,0.00,0.00,0.000,2.4,8,0.00,0
647.548,-0.78,0.08,2.34,0.00,13.44,0,0,0.0,14.36,14.24,-9.72,13.82,0.25,14.00,192,1.000,0.00,0.00,0,17.00,1.20,99,1.18,4.56,703,0.00,10.15,0.00,0.00,0.000,2.4,9,0.00,0
647.626,-1.56,0.08,2.34,0.00,13.32,0,0,0.0,14.36,14.16,-9.71,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.22,99,1.18,4.58,716,0.00,10.11,0.00,0.00,0.000,2.4,9,0.00,0
647.701,-1.56,0.08,2.34,0.00,13.44,0,0,0.0,14.36,14.24,-9.73,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.50,1.23,99,1.18,4.56,720,0.00,10.13,0.00,0.00,0.000,2.4,8,0.00,0
647.807,-1.56,0.08,2.34,0.00,13.55,0,0,0.0,14.36,14.24,-9.75,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.22,99,1.16,4.58,717,0.00,10.12,0.00,0.00,0.000,2.4,8,0.00,0
647.882,-1.56,0.08,2.34,0.00,13.55,0,0,0.0,14.36,14.16,-9.73,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.23,99,1.18,4.56,718,0.00,10.15,0.00,0.00,0.000,2.4,8,0.00,0
647.961,-1.56,0.08,2.34,0.00,13.55,0,0,0.0,14.36,14.16,-9.75,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.50,1.23,99,1.18,4.56,722,0.00,10.15,0.00,0.00,0.000,2.4,8,0.00,0
648.055,-1.56,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.16,-9.76,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.22,99,1.18,4.52,716,0.00,10.17,0.00,0.00,0.000,2.4,8,0.00,0
648.122,-1.56,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.24,-9.75,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.22,100,1.18,4.56,714,0.00,10.13,0.00,0.00,0.000,2.4,8,0.00,0
648.206,-1.56,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.16,-9.75,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.50,1.23,100,1.18,4.56,724,0.00,10.15,0.00,0.00,0.000,2.7,8,0.00,0
648.287,-1.56,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.16,-9.75,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.00,1.24,100,1.16,4.58,727,0.00,10.12,0.00,0.00,0.000,2.4,8,0.00,0
648.360,-1.56,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.24,-9.76,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.50,1.23,100,1.16,4.52,720,0.00,10.17,0.00,0.00,0.000,2.4,7,0.00,0
648.450,-1.56,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.08,-9.73,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.22,100,1.16,4.54,714,0.00,10.16,0.00,0.00,0.000,2.4,7,0.00,0
648.530,-1.56,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.16,-9.77,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.24,100,1.14,4.52,726,0.00,10.17,0.00,0.00,0.000,2.4,7,0.00,0
648.607,-1.56,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.16,-9.75,13.82,0.24,14.00,194,1.000,0.00,0.00,0,16.00,1.22,100,1.14,4.56,716,0.00,10.15,0.00,0.00,0.000,2.4,7,0.00,0
648.688,-1.56,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.24,-9.78,13.82,0.24,14.00,194,1.000,0.00,0.00,0,16.50,1.21,100,1.18,4.54,711,0.00,10.16,0.00,0.00,0.000,2.4,7,0.00,0
648.765,-1.56,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.24,-9.75,13.82,0.24,14.00,194,1.000,0.00,0.00,0,16.00,1.22,100,1.16,4.52,714,0.00,10.17,0.00,0.00,0.000,2.4,7,0.00,0
648.850,-1.56,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.16,-9.77,13.82,0.24,14.00,194,1.000,0.00,0.00,0,16.00,1.23,100,1.18,4.52,718,0.00,10.15,0.00,0.00,0.000,2.4,6,0.00,0
648.926,-1.56,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.24,-9.72,13.82,0.24,14.00,194,1.000,0.00,0.00,0,16.00,1.22,100,1.18,4.56,714,0.00,10.12,0.00,0.00,0.000,2.4,6,0.00,0
649.008,-1.56,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.24,-9.77,13.82,0.24,14.00,194,1.000,0.00,0.00,0,16.50,1.21,100,1.18,4.56,707,0.00,10.15,0.00,0.00,0.000,2.4,6,0.00,0
649.082,-1.56,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.24,-9.72,13.82,0.24,14.00,194,1.000,0.00,0.00,0,16.50,1.21,100,1.16,4.56,710,0.00,10.15,0.00,0.00,0.000,2.4,6,0.00,0
649.168,-1.56,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.16,-9.77,13.82,0.24,14.00,194,1.000,0.00,0.00,0,16.50,1.21,100,1.16,4.52,707,0.00,10.17,0.00,0.00,0.000,2.4,5,0.00,0
649.248,-1.56,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.16,-9.76,13.82,0.24,14.00,194,1.000,0.00,0.00,0,16.50,1.21,100,1.14,4.54,709,0.00,10.16,0.00,0.00,0.000,2.4,5,0.00,0
649.333,-1.56,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.08,-9.76,13.82,0.24,14.00,194,1.000,0.00,0.00,0,17.00,1.19,100,1.14,4.56,700,0.00,10.15,0.00,0.00,0.000,2.4,4,0.00,0
649.432,-1.56,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.24,-9.71,13.82,0.24,14.00,194,1.000,0.00,0.00,0,17.50,1.19,100,1.18,4.58,698,0.00,10.11,0.00,0.00,0.000,2.4,4,0.00,0
649.514,-1.56,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.08,-9.72,13.82,0.25,14.00,194,1.000,0.00,0.00,0,17.50,1.19,100,1.14,4.58,695,0.00,10.11,0.00,0.00,0.000,2.4,4,0.00,0
649.581,-0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.16,-9.71,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.19,100,1.14,4.58,695,0.00,10.12,0.00,0.00,0.000,2.4,3,0.00,0
649.661,-0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.24,-9.71,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.50,1.20,100,1.14,4.58,700,0.00,10.11,0.00,0.00,0.000,2.4,3,0.00,0
649.751,-0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.24,-9.71,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.18,100,1.14,4.58,692,0.00,10.11,0.00,0.00,0.000,2.4,2,0.00,0
649.845,-0.78,0.08,2.34,0.00,14.13,0,0,0.0,14.36,14.16,-9.70,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.18,100,1.14,4.62,694,0.00,10.09,0.00,0.00,0.000,2.4,2,0.00,0
649.927,-0.78,0.08,2.34,0.00,14.13,0,0,0.0,14.36,14.24,-9.67,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.50,1.19,100,1.16,4.60,696,0.00,10.10,0.00,0.00,0.000,2.4,2,0.00,0
650.011,-0.78,0.08,2.34,0.00,14.13,0,0,0.0,14.36,14.24,-9.66,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.18,100,1.18,4.64,692,0.00,10.06,0.00,0.00,0.000,2.7,1,0.00,0
650.087,0.00,0.08,2.34,0.00,14.13,0,0,0.0,14.36,14.16,-9.67,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.50,1.18,100,1.18,4.62,688,0.00,10.07,0.00,0.00,0.000,2.7,1,0.00,0
650.172,0.00,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.16,-9.65,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.18,100,1.18,4.66,691,0.00,10.05,0.00,0.00,0.000,2.4,1,0.00,0
650.262,0.00,0.08,2.34,0.00,14.13,0,0,0.0,14.36,14.24,-9.66,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.50,1.19,100,1.18,4.64,695,0.00,10.06,0.00,0.00,0.000,2.4,1,0.00,0
650.327,0.00,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.16,-9.65,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.50,1.19,100,1.16,4.66,699,0.00,10.04,0.00,0.00,0.000,2.4,0,0.00,0
650.402,0.00,0.08,2.34,0.00,14.13,0,0,0.0,14.36,14.24,-9.67,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.00,1.18,100,1.18,4.62,690,0.00,10.07,0.00,0.00,0.000,2.4,0,0.00,0
650.467,0.00,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.16,-9.62,13.82,0.25,14.00,194,1.000,0.00,0.00,0,16.50,1.18,100,1.18,4.66,689,0.00,10.05,0.00,0.00,0.000,2.7,0,0.00,0
650.554,0.00,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.16,-9.65,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.50,1.18,100,1.14,4.66,692,0.00,10.05,0.00,0.00,0.000,2.7,0,0.00,0
650.638,0.00,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.16,-9.62,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.50,1.19,100,1.16,4.62,696,0.00,10.07,0.00,0.00,0.000,2.7,0,0.00,0
650.701,0.00,0.08,2.34,0.00,14.13,0,0,0.0,14.36,14.24,-9.65,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.00,1.20,100,1.14,4.66,703,0.00,10.05,0.00,0.00,0.000,2.7,0,0.00,0
650.781,0.78,0.08,2.34,0.00,14.13,0,0,0.0,14.36,14.16,-9.65,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.00,1.20,100,1.16,4.66,706,0.00,10.05,0.00,0.00,0.000,2.7,0,0.00,0
650.877,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.24,-9.65,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.00,1.20,100,1.18,4.68,705,0.00,10.02,0.00,0.00,0.000,2.7,0,0.00,0
650.957,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.24,-9.63,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.50,1.19,100,1.18,4.64,699,0.00,10.06,0.00,0.00,0.000,2.7,0,0.00,0
651.051,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.16,-9.65,13.82,0.25,14.00,194,1.000,0.00,0.00,0,15.00,1.20,100,1.18,4.66,701,0.00,10.05,0.00,0.00,0.000,2.7,0,0.00,0
651.130,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.24,-9.62,13.82,0.25,14.00,194,1.000,0.00,0.00,0,14.50,1.22,100,1.16,4.66,713,0.00,10.05,0.00,0.00,0.000,2.7,0,0.00,0
651.206,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.16,-9.65,13.82,0.25,14.00,194,1.000,0.00,0.00,0,14.00,1.23,100,1.18,4.66,720,0.00,10.02,0.00,0.00,0.000,2.7,0,0.00,0
651.291,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.16,-9.66,13.82,0.25,14.00,194,1.000,0.00,0.00,0,14.50,1.22,100,1.18,4.64,713,0.00,10.06,0.00,0.00,0.000,2.7,0,0.00,0
651.362,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.24,-9.66,13.82,0.25,14.00,194,1.000,0.00,0.00,0,14.00,1.23,100,1.18,4.66,719,0.00,10.05,0.00,0.00,0.000,2.7,0,0.00,0
651.457,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.16,-9.67,13.82,0.25,14.00,194,1.000,0.00,0.00,0,13.50,1.24,100,1.18,4.62,725,0.00,10.07,0.00,0.00,0.000,2.7,0,0.00,0
651.521,0.78,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.24,-9.68,13.82,0.25,14.00,194,1.000,0.00,0.00,0,13.00,1.25,100,1.18,4.62,733,0.00,10.07,0.00,0.00,0.000,2.7,0,0.00,0
651.621,0.78,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.24,-9.72,13.82,0.25,14.00,194,1.000,0.00,0.00,0,13.00,1.25,100,1.18,4.58,730,0.00,10.12,0.00,0.00,0.000,2.7,0,0.00,0
651.727,0.78,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.16,-9.72,13.82,0.25,14.00,194,1.000,0.00,0.00,0,12.00,1.24,100,1.16,4.58,725,0.00,10.11,0.00,0.00,0.000,2.7,0,0.00,0
651.804,0.78,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.16,-9.73,13.82,0.25,14.00,194,1.000,0.00,0.00,0,13.00,1.22,100,1.16,4.56,717,0.00,10.13,0.00,0.00,0.000,2.7,0,0.00,0
651.893,0.78,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.24,-9.71,13.82,0.25,14.00,194,1.000,0.00,0.00,0,13.00,1.22,100,1.14,4.58,712,0.00,10.11,0.00,0.00,0.000,2.7,0,0.00,0
651.974,0.78,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.16,-9.72,13.82,0.25,14.00,194,1.000,0.00,0.00,0,13.50,1.21,100,1.16,4.58,711,0.00,10.12,0.00,0.00,0.000,2.7,0,0.00,0
652.048,0.78,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.16,-9.71,13.82,0.25,14.00,194,1.000,0.00,0.00,0,13.50,1.21,100,1.18,4.58,708,0.00,10.12,0.00,0.00,0.000,2.7,0,0.00,0
652.128,0.78,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.00,-9.69,13.82,0.25,14.00,194,1.000,0.00,0.00,0,14.50,1.20,100,1.18,4.58,706,0.00,10.10,0.00,0.00,0.000,2.7,0,0.00,0
652.205,0.78,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.24,-9.67,13.82,0.25,14.00,194,1.000,0.00,0.00,0,18.00,1.17,100,1.20,4.62,686,0.00,10.07,0.00,0.00,0.000,2.7,0,0.00,0
652.281,0.78,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.08,-9.60,13.82,0.26,14.00,194,1.000,0.00,0.00,0,18.00,1.15,100,1.20,4.62,673,0.00,10.07,0.00,0.00,0.000,3.1,0,0.00,0
652.361,0.78,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.16,-9.51,13.82,0.26,14.00,194,1.000,0.00,0.00,0,18.50,1.14,100,1.20,4.78,667,0.00,9.92,0.00,0.00,0.000,3.1,0,0.00,0
652.441,0.78,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.16,-9.42,13.82,0.27,14.00,194,1.000,0.00,0.00,0,18.00,1.14,100,1.22,4.87,669,0.00,9.82,0.00,0.00,0.000,3.1,0,0.00,0
652.547,0.00,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.16,-9.33,13.82,0.28,14.00,194,1.000,0.00,0.00,0,18.00,1.15,100,1.20,4.91,677,0.00,9.78,0.00,0.00,0.000,3.1,0,0.00,0
652.629,0.00,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.24,-9.28,13.82,0.28,14.00,194,1.000,0.00,0.00,0,17.50,1.18,100,1.22,5.01,688,0.00,9.68,0.00,0.00,0.000,3.1,0,0.00,0
652.714,0.00,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.24,-9.25,13.82,0.28,14.00,194,1.000,0.00,0.00,0,17.00,1.35,100,1.22,5.05,705,0.00,9.65,0.00,0.00,0.000,3.1,0,0.00,0
652.788,0.78,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.24,-9.28,13.82,0.28,14.00,194,1.000,0.00,0.00,0,16.00,1.39,100,1.22,5.05,723,0.00,9.66,0.00,0.00,0.000,3.1,0,0.00,0
652.861,0.78,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.16,-9.26,13.82,0.28,14.00,194,1.000,0.00,0.00,0,14.50,1.43,100,1.22,5.03,742,0.00,9.67,0.00,0.00,0.000,3.1,0,0.00,0
652.959,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.24,-9.32,13.82,0.28,14.00,194,1.000,0.00,0.00,0,13.50,1.28,100,1.20,4.97,752,0.00,9.72,0.00,0.00,0.000,3.1,0,0.00,0
653.037,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.24,-9.31,13.82,0.28,14.00,194,1.000,0.00,0.00,0,13.00,1.30,100,1.20,4.99,762,0.00,9.71,0.00,0.00,0.000,3.1,0,0.00,0
653.131,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.16,-9.38,13.82,0.27,14.00,194,1.000,0.00,0.00,0,11.50,1.33,100,1.22,4.95,780,0.00,9.75,0.00,0.00,0.000,3.1,0,0.00,0
653.205,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.16,-9.43,13.82,0.27,14.00,194,1.000,0.00,0.00,0,11.50,1.33,100,1.24,4.91,781,0.00,9.83,0.00,0.00,0.000,3.1,0,0.00,0
653.281,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.24,-9.46,13.82,0.27,14.00,194,1.000,0.00,0.00,0,12.00,1.33,100,1.22,4.83,779,0.00,9.87,0.00,0.00,0.000,3.1,0,0.00,0
653.374,0.78,0.08,2.34,0.00,14.01,0,0,0.0,14.36,14.24,-9.49,13.82,0.27,14.00,194,1.000,0.00,0.00,0,11.50,1.35,100,1.22,4.85,788,0.00,9.85,0.00,0.00,0.000,3.1,0,0.00,0
653.463,0.78,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.24,-9.52,13.82,0.27,14.00,194,1.000,0.00,0.00,0,11.00,1.36,100,1.22,4.78,798,0.00,9.93,0.00,0.00,0.000,3.1,0,0.00,0
653.551,0.78,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.24,-9.57,13.82,0.26,14.00,194,1.000,0.00,0.00,0,11.50,1.35,100,1.20,4.76,792,0.00,9.95,0.00,0.00,0.000,3.1,0,0.00,0
653.636,0.78,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.24,-9.57,13.82,0.26,14.00,194,1.000,0.00,0.00,0,11.00,1.36,100,1.24,4.72,796,0.00,9.98,0.00,0.00,0.000,3.1,0,0.00,0
653.713,0.78,0.08,2.34,0.00,13.90,0,0,0.0,14.36,14.24,-9.62,13.82,0.26,14.02,194,1.000,0.00,0.00,0,11.00,1.37,100,1.22,4.68,802,0.00,10.02,0.00,0.00,0.000,3.1,0,0.00,0
653.801,0.78,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.24,-9.65,13.82,0.26,14.02,194,1.000,0.00,0.00,0,11.00,1.38,100,1.22,4.68,806,0.00,10.02,0.00,0.00,0.000,3.1,0,0.00,0
653.892,0.78,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.24,-9.66,13.82,0.26,14.02,194,1.000,0.00,0.00,0,11.50,1.36,100,1.24,4.66,794,0.00,10.05,0.00,0.00,0.000,3.1,0,0.00,0
653.970,0.78,0.08,2.34,0.00,13.78,0,0,0.0,14.36,14.24,-9.65,13.82,0.26,14.02,194,1.000,0.00,0.00,0,11.50,1.36,100,1.24,4.66,797,0.00,10.05,0.00,0.00,0.000,3.1,0,0.00,0
654.054,0.78,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.16,-9.66,13.82,0.26,14.02,194,1.000,0.00,0.00,0,11.50,1.36,100,1.22,4.64,796,0.00,10.06,0.00,0.00,0.000,3.1,0,0.00,0
654.155,0.78,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.24,-9.67,13.82,0.26,14.02,194,1.000,0.00,0.00,0,11.50,1.35,100,1.24,4.66,794,0.00,10.04,0.00,0.00,0.000,3.1,0,0.00,0
654.234,0.78,0.08,2.34,0.00,13.55,0,0,0.0,14.36,14.24,-9.63,13.82,0.26,14.00,194,1.000,0.00,0.00,0,11.50,1.35,100,1.24,4.66,793,0.00,10.04,0.00,0.00,0.000,3.1,0,0.00,0
654.326,0.78,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.08,-9.67,13.82,0.26,14.02,194,1.000,0.00,0.00,0,11.50,1.35,100,1.20,4.66,790,0.00,10.05,0.00,0.00,0.000,3.1,0,0.00,0
654.415,0.00,0.08,2.34,0.00,13.55,0,0,0.0,14.36,14.16,-9.64,13.82,0.26,14.02,194,1.000,0.00,0.00,0,12.00,1.34,100,1.20,4.66,785,0.00,10.05,0.00,0.00,0.000,3.1,0,0.00,0
654.481,0.00,0.08,2.34,0.00,13.67,0,0,0.0,14.36,14.16,-9.63,13.82,0.26,14.02,194,1.000,0.00,0.00,0,12.50,1.33,100,1.22,4.64,782,0.00,10.06,0.00,0.00,0.000,3.1,0,0.00,0
